#x, y, a, F(x), F[0](x), F[1](x)
2567 182 1 184.657 5.88663e-147 1.07331e-173
2568 188 1 184.556 7.0374e-147 1.27573e-173
2569 182 1 184.456 8.41274e-147 1.51627e-173
2570 190 1 184.355 1.00564e-146 1.8021e-173
2571 196 1 184.255 1.20206e-146 2.14172e-173
2572 179 1 184.155 1.43678e-146 2.54526e-173
2573 179 1 184.055 1.71726e-146 3.02473e-173
2574 170 1 183.955 2.05239e-146 3.59438e-173
2575 181 1 183.855 2.45281e-146 4.27115e-173
2576 189 1 183.756 2.93122e-146 5.07517e-173
2577 177 1 183.657 3.50277e-146 6.03031e-173
2578 189 1 183.557 4.18557e-146 7.16494e-173
2579 195 1 183.458 5.00124e-146 8.51275e-173
2580 177 1 183.359 5.97558e-146 1.01137e-172
2581 157 1 183.26 7.13942e-146 1.20153e-172
2582 162 1 183.162 8.52953e-146 1.4274e-172
2583 176 1 183.063 1.01898e-145 1.69566e-172
2584 185 1 182.965 1.21728e-145 2.01426e-172
2585 166 1 182.866 1.45409e-145 2.39263e-172
2586 176 1 182.768 1.73689e-145 2.84197e-172
2587 178 1 182.67 2.07459e-145 3.37558e-172
2588 185 1 182.572 2.47784e-145 4.00923e-172
2589 187 1 182.475 2.95934e-145 4.76165e-172
2590 194 1 182.377 3.53423e-145 5.65507e-172
2591 182 1 182.28 4.22061e-145 6.71587e-172
2592 167 1 182.182 5.04006e-145 7.97537e-172
2593 176 1 182.085 6.01832e-145 9.47072e-172
2594 214 1 181.988 7.18612e-145 1.1246e-171
2595 202 1 181.891 8.58013e-145 1.33536e-171
2596 163 1 181.795 1.02441e-144 1.58556e-171
2597 189 1 181.698 1.22302e-144 1.88257e-171
2598 190 1 181.601 1.46006e-144 2.23513e-171
2599 192 1 181.505 1.74297e-144 2.65362e-171
2600 184 1 181.409 2.08059e-144 3.15035e-171
2601 183 1 181.313 2.4835e-144 3.73993e-171
2602 165 1 181.217 2.9643e-144 4.43967e-171
2603 153 1 181.121 3.53802e-144 5.27014e-171
2604 171 1 181.025 4.22257e-144 6.25573e-171
2605 175 1 180.93 5.03935e-144 7.42536e-171
2606 171 1 180.835 6.01383e-144 8.81335e-171
2607 158 1 180.739 7.17641e-144 1.04604e-170
2608 176 1 180.644 8.56335e-144 1.24148e-170
2609 175 1 180.549 1.02179e-143 1.47338e-170
2610 181 1 180.454 1.21915e-143 1.74854e-170
2611 183 1 180.36 1.45456e-143 2.075e-170
2612 160 1 180.265 1.73535e-143 2.46232e-170
2613 166 1 180.171 2.07024e-143 2.92184e-170
2614 162 1 180.076 2.46966e-143 3.46698e-170
2615 173 1 179.982 2.94599e-143 4.11367e-170
2616 183 1 179.888 3.51403e-143 4.88082e-170
2617 190 1 179.794 4.19141e-143 5.79081e-170
2618 192 1 179.7 4.99912e-143 6.87022e-170
2619 157 1 179.607 5.96221e-143 8.15052e-170
2620 171 1 179.513 7.11052e-143 9.66905e-170
2621 184 1 179.42 8.47958e-143 1.14701e-169
2622 185 1 179.327 1.01118e-142 1.36061e-169
2623 182 1 179.234 1.20576e-142 1.61393e-169
2624 169 1 179.141 1.43772e-142 1.91433e-169
2625 192 1 179.048 1.71421e-142 2.27058e-169
2626 170 1 178.955 2.0438e-142 2.69301e-169
2627 165 1 178.863 2.43663e-142 3.19393e-169
2628 164 1 178.77 2.90483e-142 3.78787e-169
2629 177 1 178.678 3.46284e-142 4.4921e-169
2630 158 1 178.586 4.12785e-142 5.32705e-169
2631 172 1 178.494 4.92033e-142 6.31697e-169
2632 175 1 178.402 5.86469e-142 7.49057e-169
2633 186 1 178.31 6.98998e-142 8.88188e-169
2634 160 1 178.218 8.33079e-142 1.05312e-168
2635 189 1 178.127 9.92833e-142 1.24864e-168
2636 156 1 178.035 1.18317e-141 1.4804e-168
2637 207 1 177.944 1.40992e-141 1.75511e-168
2638 178 1 177.853 1.68006e-141 2.08072e-168
2639 169 1 177.762 2.00186e-141 2.46665e-168
2640 207 1 177.671 2.38519e-141 2.92405e-168
2641 180 1 177.581 2.84179e-141 3.46614e-168
2642 179 1 177.49 3.38563e-141 4.10858e-168
2643 201 1 177.4 4.03337e-141 4.86991e-168
2644 195 1 177.309 4.80481e-141 5.7721e-168
2645 172 1 177.219 5.72353e-141 6.84118e-168
2646 191 1 177.129 6.8176e-141 8.10797e-168
2647 162 1 177.039 8.12042e-141 9.60898e-168
2648 153 1 176.949 9.67176e-141 1.13874e-167
2649 183 1 176.859 1.15189e-140 1.34946e-167
2650 206 1 176.77 1.37183e-140 1.5991e-167
2651 169 1 176.68 1.63367e-140 1.89486e-167
2652 159 1 176.591 1.94541e-140 2.24523e-167
2653 175 1 176.502 2.31653e-140 2.6603e-167
2654 179 1 176.413 2.75831e-140 3.15198e-167
2655 174 1 176.324 3.28419e-140 3.73439e-167
2656 174 1 176.235 3.91015e-140 4.42425e-167
2657 170 1 176.147 4.6552e-140 5.24137e-167
2658 167 1 176.058 5.54196e-140 6.20916e-167
2659 186 1 175.97 6.59733e-140 7.35538e-167
2660 188 1 175.881 7.8533e-140 8.71288e-167
2661 165 1 175.793 9.34795e-140 1.03205e-166
2662 162 1 175.705 1.11265e-139 1.22244e-166
2663 209 1 175.617 1.32429e-139 1.44788e-166
2664 193 1 175.53 1.57611e-139 1.71485e-166
2665 184 1 175.442 1.87573e-139 2.03096e-166
2666 174 1 175.354 2.2322e-139 2.40526e-166
2667 181 1 175.267 2.65629e-139 2.84843e-166
2668 164 1 175.18 3.16081e-139 3.37313e-166
2669 178 1 175.093 3.76097e-139 3.99434e-166
2670 168 1 175.006 4.47489e-139 4.72978e-166
2671 201 1 174.919 5.32407e-139 5.60042e-166
2672 206 1 174.832 6.33411e-139 6.63108e-166
2673 172 1 174.745 7.53541e-139 7.85112e-166
2674 170 1 174.659 8.96412e-139 9.2953e-166
2675 191 1 174.572 1.06632e-138 1.10047e-165
2676 194 1 174.486 1.26838e-138 1.3028e-165
2677 161 1 174.4 1.50865e-138 1.54227e-165
2678 163 1 174.314 1.79436e-138 1.8257e-165
2679 183 1 174.228 2.13407e-138 2.16112e-165
2680 186 1 174.142 2.53799e-138 2.55808e-165
2681 176 1 174.057 3.0182e-138 3.02785e-165
2682 181 1 173.971 3.58912e-138 3.58374e-165
2683 195 1 173.886 4.26783e-138 4.24154e-165
2684 171 1 173.8 5.07464e-138 5.01989e-165
2685 154 1 173.715 6.0337e-138 5.94086e-165
2686 186 1 173.63 7.17368e-138 7.03053e-165
2687 205 1 173.545 8.52865e-138 8.31976e-165
2688 179 1 173.461 1.01391e-137 9.84504e-165
2689 194 1 173.376 1.2053e-137 1.16495e-164
2690 163 1 173.291 1.43276e-137 1.37842e-164
2691 193 1 173.207 1.70306e-137 1.63095e-164
2692 188 1 173.123 2.02426e-137 1.92967e-164
2693 174 1 173.038 2.40593e-137 2.28302e-164
2694 202 1 172.954 2.85943e-137 2.70097e-164
2695 195 1 172.87 3.39826e-137 3.19532e-164
2696 161 1 172.787 4.03843e-137 3.78e-164
2697 171 1 172.703 4.79897e-137 4.47151e-164
2698 163 1 172.619 5.70248e-137 5.28933e-164
2699 185 1 172.536 6.77577e-137 6.25648e-164
2700 160 1 172.452 8.0507e-137 7.40021e-164
2701 171 1 172.369 9.56508e-137 8.7527e-164
2702 192 1 172.286 1.13638e-136 1.0352e-163
2703 179 1 172.203 1.35001e-136 1.2243e-163
2704 167 1 172.12 1.60373e-136 1.4479e-163
2705 181 1 172.038 1.90505e-136 1.71227e-163
2706 163 1 171.955 2.26287e-136 2.02484e-163
2707 185 1 171.872 2.68777e-136 2.39437e-163
2708 164 1 171.79 3.19231e-136 2.83124e-163
2709 164 1 171.708 3.79139e-136 3.3477e-163
2710 184 1 171.626 4.50268e-136 3.95822e-163
2711 166 1 171.544 5.34717e-136 4.67991e-163
2712 172 1 171.462 6.34974e-136 5.53297e-163
2713 154 1 171.38 7.53994e-136 6.54129e-163
2714 148 1 171.298 8.95282e-136 7.73308e-163
2715 164 1 171.217 1.063e-135 9.14167e-163
2716 155 1 171.135 1.26207e-135 1.08064e-162
2717 188 1 171.054 1.49835e-135 1.27739e-162
2718 159 1 170.973 1.77879e-135 1.5099e-162
2719 162 1 170.891 2.11162e-135 1.78467e-162
2720 197 1 170.81 2.5066e-135 2.10936e-162
2721 167 1 170.73 2.97534e-135 2.49302e-162
2722 161 1 170.649 3.53156e-135 2.94637e-162
2723 180 1 170.568 4.19156e-135 3.48202e-162
2724 163 1 170.488 4.97468e-135 4.11491e-162
2725 179 1 170.407 5.90384e-135 4.86265e-162
2726 171 1 170.327 7.00622e-135 5.74604e-162
2727 163 1 170.247 8.31404e-135 6.78968e-162
2728 182 1 170.167 9.86554e-135 8.02257e-162
2729 169 1 170.087 1.1706e-134 9.47898e-162
2730 191 1 170.007 1.38892e-134 1.11994e-161
2731 162 1 169.927 1.64788e-134 1.32315e-161
2732 159 1 169.847 1.95503e-134 1.56318e-161
2733 172 1 169.768 2.31932e-134 1.84669e-161
2734 176 1 169.689 2.75136e-134 2.18153e-161
2735 150 1 169.609 3.26373e-134 2.57699e-161
2736 171 1 169.53 3.87134e-134 3.04403e-161
2737 194 1 169.451 4.59185e-134 3.59558e-161
2738 182 1 169.372 5.4462e-134 4.24691e-161
2739 148 1 169.293 6.45922e-134 5.01603e-161
2740 164 1 169.215 7.6603e-134 5.92423e-161
2741 186 1 169.136 9.08429e-134 6.9966e-161
2742 164 1 169.057 1.07725e-133 8.26279e-161
2743 217 1 168.979 1.27738e-133 9.75776e-161
2744 168 1 168.901 1.51463e-133 1.15228e-160
2745 162 1 168.823 1.79585e-133 1.36066e-160
2746 169 1 168.745 2.1292e-133 1.60666e-160
2747 166 1 168.667 2.52429e-133 1.89707e-160
2748 180 1 168.589 2.99257e-133 2.23989e-160
2749 166 1 168.511 3.54754e-133 2.64456e-160
2750 168 1 168.433 4.20524e-133 3.12222e-160
2751 158 1 168.356 4.98464e-133 3.68603e-160
2752 172 1 168.279 5.90823e-133 4.35149e-160
2753 157 1 168.201 7.00261e-133 5.13689e-160
2754 157 1 168.124 8.29932e-133 6.06383e-160
2755 196 1 168.047 9.83569e-133 7.15777e-160
2756 153 1 167.97 1.16559e-132 8.44874e-160
2757 190 1 167.893 1.38124e-132 9.97219e-160
2758 152 1 167.816 1.6367e-132 1.17699e-159
2759 171 1 167.74 1.93933e-132 1.38912e-159
2760 195 1 167.663 2.2978e-132 1.63942e-159
2761 173 1 167.587 2.72241e-132 1.93475e-159
2762 173 1 167.511 3.22533e-132 2.28319e-159
2763 175 1 167.434 3.82098e-132 2.69429e-159
2764 166 1 167.358 4.52642e-132 3.17929e-159
2765 176 1 167.282 5.36186e-132 3.75146e-159
2766 167 1 167.206 6.35119e-132 4.42644e-159
2767 180 1 167.131 7.52272e-132 5.22267e-159
2768 152 1 167.055 8.90992e-132 6.1619e-159
2769 158 1 166.979 1.05524e-131 7.26976e-159
2770 168 1 166.904 1.24972e-131 8.5765e-159
2771 202 1 166.829 1.47996e-131 1.01177e-158
2772 195 1 166.753 1.75254e-131 1.19355e-158
2773 182 1 166.678 2.07523e-131 1.40794e-158
2774 170 1 166.603 2.45723e-131 1.66077e-158
2775 177 1 166.528 2.9094e-131 1.95893e-158
2776 155 1 166.453 3.44461e-131 2.31053e-158
2777 179 1 166.379 4.0781e-131 2.72514e-158
2778 154 1 166.304 4.82786e-131 3.21403e-158
2779 179 1 166.229 5.7152e-131 3.79049e-158
2780 180 1 166.155 6.76531e-131 4.47017e-158
2781 186 1 166.081 8.008e-131 5.27154e-158
2782 189 1 166.006 9.47851e-131 6.21633e-158
2783 181 1 165.932 1.12185e-130 7.33019e-158
2784 158 1 165.858 1.32774e-130 8.64331e-158
2785 186 1 165.784 1.57133e-130 1.01913e-157
2786 151 1 165.711 1.85953e-130 1.20161e-157
2787 149 1 165.637 2.20048e-130 1.4167e-157
2788 151 1 165.563 2.60383e-130 1.67024e-157
2789 165 1 165.49 3.08096e-130 1.96908e-157
2790 176 1 165.416 3.64536e-130 2.32131e-157
2791 147 1 165.343 4.31295e-130 2.73643e-157
2792 171 1 165.27 5.10256e-130 3.22568e-157
2793 170 1 165.197 6.03645e-130 3.80226e-157
2794 167 1 165.124 7.14094e-130 4.48174e-157
2795 172 1 165.051 8.44711e-130 5.28244e-157
2796 173 1 164.978 9.99174e-130 6.22596e-157
2797 169 1 164.906 1.18183e-129 7.33775e-157
2798 139 1 164.833 1.3978e-129 8.64774e-157
2799 157 1 164.76 1.65317e-129 1.01912e-156
2800 164 1 164.688 1.95511e-129 1.20098e-156
2801 180 1 164.616 2.31208e-129 1.41523e-156
2802 193 1 164.544 2.73409e-129 1.66764e-156
2803 177 1 164.471 3.23299e-129 1.965e-156
2804 158 1 164.399 3.82275e-129 2.31529e-156
2805 157 1 164.328 4.51988e-129 2.72793e-156
2806 168 1 164.256 5.34388e-129 3.214e-156
2807 178 1 164.184 6.31782e-129 3.78653e-156
2808 169 1 164.112 7.46891e-129 4.46088e-156
2809 164 1 164.041 8.82932e-129 5.25513e-156
2810 173 1 163.97 1.0437e-128 6.19058e-156
2811 166 1 163.898 1.23369e-128 7.29227e-156
2812 189 1 163.827 1.45819e-128 8.5897e-156
2813 169 1 163.756 1.72347e-128 1.01176e-155
2814 164 1 163.685 2.03692e-128 1.19168e-155
2815 179 1 163.614 2.40725e-128 1.40355e-155
2816 188 1 163.543 2.84479e-128 1.65302e-155
2817 178 1 163.472 3.36169e-128 1.94676e-155
2818 176 1 163.402 3.97233e-128 2.29262e-155
2819 195 1 163.331 4.69367e-128 2.69982e-155
2820 151 1 163.261 5.54575e-128 3.17923e-155
2821 170 1 163.19 6.5522e-128 3.74363e-155
2822 183 1 163.12 7.74095e-128 4.40806e-155
2823 145 1 163.05 9.14494e-128 5.19022e-155
2824 183 1 162.98 1.08031e-127 6.11094e-155
2825 175 1 162.91 1.27613e-127 7.19473e-155
2826 153 1 162.84 1.50737e-127 8.47042e-155
2827 190 1 162.77 1.78043e-127 9.97193e-155
2828 166 1 162.701 2.10286e-127 1.17392e-154
2829 180 1 162.631 2.48357e-127 1.38191e-154
2830 178 1 162.562 2.93306e-127 1.6267e-154
2831 187 1 162.492 3.46374e-127 1.91477e-154
2832 160 1 162.423 4.09025e-127 2.25377e-154
2833 190 1 162.354 4.82986e-127 2.6527e-154
2834 160 1 162.284 5.70293e-127 3.12212e-154
2835 156 1 162.215 6.73352e-127 3.67448e-154
2836 198 1 162.146 7.94998e-127 4.3244e-154
2837 176 1 162.078 9.38575e-127 5.08909e-154
2838 168 1 162.009 1.10803e-126 5.98877e-154
2839 140 1 161.94 1.30802e-126 7.04724e-154
2840 150 1 161.872 1.54404e-126 8.29248e-154
2841 153 1 161.803 1.82255e-126 9.7574e-154
2842 187 1 161.735 2.15121e-126 1.14807e-153
2843 156 1 161.666 2.53901e-126 1.35078e-153
2844 169 1 161.598 2.99658e-126 1.58923e-153
2845 161 1 161.53 3.53645e-126 1.8697e-153
2846 177 1 161.462 4.17339e-126 2.19959e-153
2847 167 1 161.394 4.92482e-126 2.58758e-153
2848 160 1 161.326 5.81127e-126 3.04391e-153
2849 187 1 161.258 6.85696e-126 3.58057e-153
2850 186 1 161.191 8.09044e-126 4.2117e-153
2851 185 1 161.123 9.54536e-126 4.95389e-153
2852 160 1 161.056 1.12614e-125 5.82665e-153
2853 168 1 160.988 1.32853e-125 6.85292e-153
2854 157 1 160.921 1.56722e-125 8.05966e-153
2855 177 1 160.854 1.84872e-125 9.47854e-153
2856 140 1 160.787 2.18067e-125 1.11468e-152
2857 184 1 160.72 2.5721e-125 1.31082e-152
2858 158 1 160.653 3.03366e-125 1.54141e-152
2859 186 1 160.586 3.57787e-125 1.81251e-152
2860 178 1 160.519 4.21952e-125 2.1312e-152
2861 159 1 160.452 4.97601e-125 2.50583e-152
2862 159 1 160.386 5.86784e-125 2.94622e-152
2863 179 1 160.319 6.9192e-125 3.46386e-152
2864 144 1 160.253 8.15855e-125 4.07231e-152
2865 168 1 160.186 9.61945e-125 4.78746e-152
2866 154 1 160.12 1.13414e-124 5.62799e-152
2867 152 1 160.054 1.3371e-124 6.61584e-152
2868 161 1 159.988 1.5763e-124 7.7768e-152
2869 162 1 159.922 1.85821e-124 9.14115e-152
2870 170 1 159.856 2.19044e-124 1.07445e-151
2871 155 1 159.79 2.58194e-124 1.26285e-151
2872 181 1 159.724 3.04328e-124 1.48424e-151
2873 170 1 159.658 3.58688e-124 1.74437e-151
2874 172 1 159.593 4.22739e-124 2.05003e-151
2875 160 1 159.527 4.98203e-124 2.40914e-151
2876 179 1 159.462 5.87112e-124 2.83107e-151
2877 168 1 159.396 6.91855e-124 3.32676e-151
2878 184 1 159.331 8.15246e-124 3.9091e-151
2879 169 1 159.266 9.606e-124 4.59321e-151
2880 175 1 159.201 1.13182e-123 5.39684e-151
2881 201 1 159.136 1.33349e-123 6.34084e-151
2882 167 1 159.071 1.57102e-123 7.44968e-151
2883 141 1 159.006 1.85078e-123 8.75211e-151
2884 169 1 158.941 2.18026e-123 1.02819e-150
2885 166 1 158.877 2.56826e-123 1.20785e-150
2886 151 1 158.812 3.02518e-123 1.41887e-150
2887 171 1 158.748 3.56323e-123 1.66668e-150
2888 159 1 158.683 4.19677e-123 1.9577e-150
2889 153 1 158.619 4.94273e-123 2.29946e-150
2890 177 1 158.554 5.821e-123 2.70077e-150
2891 153 1 158.49 6.85502e-123 3.17201e-150
2892 166 1 158.426 8.07234e-123 3.72533e-150
2893 196 1 158.362 9.50539e-123 4.37502e-150
2894 176 1 158.298 1.11923e-122 5.13781e-150
2895 167 1 158.234 1.3178e-122 6.03338e-150
2896 180 1 158.171 1.55153e-122 7.08479e-150
2897 149 1 158.107 1.82662e-122 8.31911e-150
2898 163 1 158.043 2.1504e-122 9.76812e-150
2899 160 1 157.98 2.53144e-122 1.14691e-149
2900 168 1 157.916 2.97986e-122 1.34658e-149
2901 162 1 157.853 3.50756e-122 1.58095e-149
2902 153 1 157.789 4.12851e-122 1.85604e-149
2903 177 1 157.726 4.85916e-122 2.17892e-149
2904 164 1 157.663 5.71886e-122 2.55787e-149
2905 136 1 157.6 6.73034e-122 3.00262e-149
2906 141 1 157.537 7.92035e-122 3.52457e-149
2907 158 1 157.474 9.32034e-122 4.1371e-149
2908 175 1 157.411 1.09673e-121 4.85589e-149
2909 151 1 157.348 1.29046e-121 5.69937e-149
2910 179 1 157.286 1.51835e-121 6.68911e-149
2911 162 1 157.223 1.7864e-121 7.85043e-149
2912 158 1 157.161 2.10167e-121 9.21304e-149
2913 134 1 157.098 2.47246e-121 1.08118e-148
2914 161 1 157.036 2.90854e-121 1.26874e-148
2915 158 1 156.974 3.42138e-121 1.48879e-148
2916 169 1 156.911 4.02445e-121 1.74695e-148
2917 163 1 156.849 4.73359e-121 2.04979e-148
2918 185 1 156.787 5.56744e-121 2.40503e-148
2919 150 1 156.725 6.54787e-121 2.82175e-148
2920 167 1 156.663 7.7006e-121 3.31054e-148
2921 152 1 156.601 9.05583e-121 3.88386e-148
2922 160 1 156.54 1.06491e-120 4.5563e-148
2923 169 1 156.478 1.25221e-120 5.34497e-148
2924 163 1 156.416 1.47238e-120 6.26992e-148
2925 158 1 156.355 1.73118e-120 7.35466e-148
2926 160 1 156.293 2.03538e-120 8.62674e-148
2927 166 1 156.232 2.39292e-120 1.01185e-147
2928 176 1 156.17 2.81313e-120 1.18677e-147
2929 174 1 156.109 3.30698e-120 1.39189e-147
2930 164 1 156.048 3.88735e-120 1.63239e-147
2931 152 1 155.987 4.56936e-120 1.91438e-147
2932 145 1 155.926 5.37077e-120 2.245e-147
2933 147 1 155.865 6.31245e-120 2.63262e-147
2934 137 1 155.804 7.41889e-120 3.08706e-147
2935 150 1 155.743 8.71886e-120 3.6198e-147
2936 171 1 155.683 1.02461e-119 4.24432e-147
2937 145 1 155.622 1.20404e-119 4.97641e-147
2938 140 1 155.561 1.41482e-119 5.83456e-147
2939 176 1 155.501 1.66242e-119 6.84043e-147
2940 158 1 155.44 1.95326e-119 8.01943e-147
2941 165 1 155.38 2.29488e-119 9.40128e-147
2942 147 1 155.32 2.69612e-119 1.10208e-146
2943 179 1 155.259 3.16736e-119 1.29189e-146
2944 159 1 155.199 3.7208e-119 1.51433e-146
2945 168 1 155.139 4.37073e-119 1.77501e-146
2946 122 1 155.079 5.13396e-119 2.08048e-146
2947 145 1 155.019 6.03018e-119 2.43843e-146
2948 151 1 154.959 7.08253e-119 2.85787e-146
2949 156 1 154.899 8.31813e-119 3.34933e-146
2950 161 1 154.84 9.76884e-119 3.92515e-146
2951 162 1 154.78 1.1472e-118 4.5998e-146
2952 160 1 154.72 1.34715e-118 5.39022e-146
2953 149 1 154.661 1.58188e-118 6.31622e-146
2954 144 1 154.601 1.85742e-118 7.40103e-146
2955 148 1 154.542 2.18085e-118 8.67183e-146
2956 174 1 154.483 2.56048e-118 1.01605e-145
2957 144 1 154.423 3.00606e-118 1.19042e-145
2958 150 1 154.364 3.52901e-118 1.39467e-145
2959 167 1 154.305 4.14274e-118 1.6339e-145
2960 159 1 154.246 4.86299e-118 1.9141e-145
2961 143 1 154.187 5.70818e-118 2.24226e-145
2962 176 1 154.128 6.69996e-118 2.62659e-145
2963 151 1 154.069 7.86369e-118 3.07668e-145
2964 142 1 154.011 9.22913e-118 3.60377e-145
2965 143 1 153.952 1.08311e-117 4.221e-145
2966 184 1 153.893 1.27107e-117 4.94376e-145
2967 177 1 153.835 1.49156e-117 5.79006e-145
2968 159 1 153.776 1.75023e-117 6.78099e-145
2969 180 1 153.718 2.05365e-117 7.94122e-145
2970 121 1 153.659 2.40957e-117 9.29961e-145
2971 156 1 153.601 2.82704e-117 1.089e-144
2972 161 1 153.543 3.31669e-117 1.27518e-144
2973 144 1 153.485 3.89096e-117 1.49315e-144
2974 152 1 153.427 4.56445e-117 1.7483e-144
2975 174 1 153.369 5.35426e-117 2.04698e-144
2976 132 1 153.311 6.28045e-117 2.3966e-144
2977 137 1 153.253 7.36652e-117 2.80582e-144
2978 180 1 153.195 8.63998e-117 3.28481e-144
2979 149 1 153.137 1.01331e-116 3.84541e-144
2980 143 1 153.079 1.18838e-116 4.50153e-144
2981 170 1 153.022 1.39362e-116 5.2694e-144
2982 131 1 152.964 1.63423e-116 6.16803e-144
2983 160 1 152.907 1.9163e-116 7.21964e-144
2984 144 1 152.849 2.24695e-116 8.45023e-144
2985 153 1 152.792 2.63452e-116 9.89021e-144
2986 169 1 152.734 3.08881e-116 1.15751e-143
2987 158 1 152.677 3.62126e-116 1.35466e-143
2988 181 1 152.62 4.2453e-116 1.58533e-143
2989 169 1 152.563 4.97664e-116 1.85521e-143
2990 148 1 152.506 5.83371e-116 2.17095e-143
2991 153 1 152.449 6.83805e-116 2.54033e-143
2992 194 1 152.392 8.01493e-116 2.97245e-143
2993 135 1 152.335 9.39393e-116 3.47795e-143
2994 136 1 152.278 1.10097e-115 4.06926e-143
2995 135 1 152.221 1.29027e-115 4.76093e-143
2996 160 1 152.165 1.51206e-115 5.56996e-143
2997 150 1 152.108 1.77188e-115 6.51623e-143
2998 140 1 152.051 2.07625e-115 7.62298e-143
2999 161 1 151.995 2.4328e-115 8.91737e-143
3000 140 1 151.938 2.85044e-115 1.04312e-142
3001 176 1 151.882 3.33962e-115 1.22015e-142
3002 152 1 151.826 3.91258e-115 1.42717e-142
3003 146 1 151.769 4.58361e-115 1.66926e-142
3004 160 1 151.713 5.36949e-115 1.95235e-142
3005 153 1 151.657 6.28981e-115 2.28335e-142
3006 143 1 151.601 7.36753e-115 2.67038e-142
3007 154 1 151.545 8.6295e-115 3.12288e-142
3008 164 1 151.489 1.01072e-114 3.65194e-142
3009 147 1 151.433 1.18373e-114 4.27046e-142
3010 178 1 151.377 1.3863e-114 4.99356e-142
3011 158 1 151.322 1.62345e-114 5.83889e-142
3012 137 1 151.266 1.90109e-114 6.82705e-142
3013 146 1 151.21 2.2261e-114 7.98216e-142
3014 157 1 151.155 2.60656e-114 9.33237e-142
3015 173 1 151.099 3.0519e-114 1.09106e-141
3016 153 1 151.044 3.57316e-114 1.27552e-141
3017 158 1 150.988 4.18325e-114 1.49111e-141
3018 159 1 150.933 4.89729e-114 1.74308e-141
3019 156 1 150.877 5.73293e-114 2.03755e-141
3020 134 1 150.822 6.71086e-114 2.38167e-141
3021 147 1 150.767 7.85523e-114 2.78382e-141
3022 150 1 150.712 9.19432e-114 3.25375e-141
3023 133 1 150.657 1.07612e-113 3.80286e-141
3024 170 1 150.602 1.25945e-113 4.44448e-141
3025 170 1 150.547 1.47394e-113 5.19416e-141
3026 173 1 150.492 1.72488e-113 6.07008e-141
3027 147 1 150.437 2.01846e-113 7.09344e-141
3028 163 1 150.382 2.36188e-113 8.28902e-141
3029 142 1 150.328 2.76362e-113 9.68575e-141
3030 133 1 150.273 3.23353e-113 1.13174e-140
3031 160 1 150.218 3.78316e-113 1.32235e-140
3032 149 1 150.164 4.42602e-113 1.545e-140
3033 147 1 150.109 5.17787e-113 1.80507e-140
3034 156 1 150.055 6.05716e-113 2.10884e-140
3035 145 1 150.001 7.08544e-113 2.46365e-140
