# exported by fityk 0.8.7
#8-Mo:x	8-Mo:y	8-Mo:s	8-Mo:F(x)	8-Mo:%_4(x)	8-Mo:%_5(x)	8-Mo:%_6(x)	8-Mo:%_7(x)	8-Mo:a
29.78	0	1	5.46749e-217	0	5.30715e-264	3.21943e-319	5.46749e-217	1
29.79	1	1	3.18599e-217	0	1.5988e-264	1.64702e-319	3.18599e-217	1
29.81	0	1	1.08089e-217	0	1.44587e-265	4.28602e-320	1.08089e-217	1
29.82	0	1	6.293e-218	0	4.34042e-266	2.19118e-320	6.293e-218	1
29.84	0	1	2.13126e-218	0	3.89766e-267	5.53848e-321	2.13126e-218	1
29.86	0	1	7.20956e-219	0	3.48363e-268	1.44267e-321	7.20956e-219	1
29.87	0	1	4.19137e-219	0	1.03963e-268	7.21336e-322	4.19137e-219	1
29.89	0	1	1.41538e-219	0	9.22667e-270	0	1.41538e-219	1
29.9	0	1	8.22132e-220	0	2.74386e-270	0	8.22132e-220	1
29.92	0	1	2.77141e-220	0	2.41803e-271	0	2.77141e-220	1
29.94	0	1	9.33158e-221	0	2.1209e-272	0	9.33158e-221	1
29.95	0	1	5.41244e-221	0	6.27022e-273	0	5.41244e-221	1
29.97	0	1	1.81924e-221	0	5.46105e-274	0	1.81924e-221	1
29.98	0	1	1.05427e-221	0	1.60882e-274	0	1.05427e-221	1
30	0	1	3.53746e-222	0	1.39135e-275	0	3.53746e-222	1
30.01	0	1	2.0482e-222	0	4.08447e-276	0	2.0482e-222	1
30.03	0	1	6.86051e-223	0	3.50753e-277	0	6.86051e-223	1
30.05	0	1	2.29528e-223	0	2.99795e-278	0	2.29528e-223	1
30.06	0	1	1.32705e-223	0	8.74922e-279	0	1.32705e-223	1
30.08	0	1	4.43209e-224	0	7.42554e-280	0	4.43209e-224	1
30.09	0	1	2.56024e-224	0	2.15944e-280	0	2.56024e-224	1
30.11	0	1	8.53582e-225	0	1.81985e-281	0	8.53582e-225	1
30.12	0	1	4.9265e-225	0	5.27372e-282	0	4.9265e-225	1
30.14	0	1	1.63964e-225	0	4.41314e-283	0	1.63964e-225	1
30.16	0	1	5.45068e-226	0	3.67566e-284	0	5.45068e-226	1
30.17	0	1	3.14133e-226	0	1.05892e-284	0	3.14133e-226	1
30.19	0	1	1.04246e-226	0	8.75764e-286	0	1.04246e-226	1
30.2	0	1	6.00267e-227	0	2.5141e-286	0	6.00267e-227	1
30.22	0	1	1.98854e-227	0	2.06463e-287	0	1.98854e-227	1
30.24	0	1	6.57991e-228	0	1.68756e-288	0	6.57991e-228	1
30.25	0	1	3.78332e-228	0	4.81617e-289	0	3.78332e-228	1
30.27	0	1	1.24969e-228	0	3.9089e-290	0	1.24969e-228	1
30.28	0	1	7.1792e-229	0	1.11164e-290	0	7.1792e-229	1
30.3	1	1	2.36727e-229	0	8.95889e-292	0	2.36727e-229	1
30.31	0	1	1.35876e-229	0	2.53882e-292	0	1.35876e-229	1
30.33	0	1	4.47258e-230	0	2.03169e-293	0	4.47258e-230	1
30.35	0	1	1.47051e-230	0	1.61823e-294	0	1.47051e-230	1
30.36	0	1	8.42818e-231	0	4.55894e-295	0	8.42818e-231	1
30.38	0	1	2.76622e-231	0	3.60564e-296	0	2.76622e-231	1
30.39	0	1	1.58407e-231	0	1.01222e-296	0	1.58407e-231	1
30.41	0	1	5.19003e-232	0	7.9493e-298	0	5.19003e-232	1
30.43	0	1	1.69848e-232	0	6.21355e-299	0	1.69848e-232	1
30.44	1	1	9.71219e-233	0	1.73412e-299	0	9.71219e-233	1
30.46	0	1	3.17287e-233	0	1.34594e-300	0	3.17287e-233	1
30.47	0	1	1.81272e-233	0	3.74312e-301	0	1.81272e-233	1
30.49	0	1	5.91163e-234	0	2.88481e-302	0	5.91163e-234	1
30.5	0	1	3.37448e-234	0	7.99452e-303	0	3.37448e-234	1
30.52	0	1	1.09857e-234	0	6.11802e-304	0	1.09857e-234	1
30.54	0	1	3.57226e-235	0	4.66001e-305	0	3.57226e-235	1
30.55	0	1	2.03616e-235	0	1.28383e-305	0	2.03616e-235	1
30.57	0	1	6.60952e-236	0	9.71004e-307	0	6.60952e-236	1
30.58	0	1	3.76409e-236	0	2.6657e-307	0	3.76409e-236	1
30.6	0	1	1.21973e-236	0	2.00198e-308	0	1.21973e-236	1
30.62	0	1	3.94784e-237	0	1.49646e-309	0	3.94784e-237	1
30.63	0	1	2.24501e-237	0	4.08414e-310	0	2.24501e-237	1
30.65	0	1	7.25369e-238	0	3.03139e-311	0	7.25369e-238	1
30.66	0	1	4.12136e-238	0	8.24416e-312	0	4.12136e-238	1
30.68	0	1	1.3293e-238	0	6.07608e-313	0	1.3293e-238	1
30.69	0	1	7.54616e-239	0	1.64663e-313	0	7.54616e-239	1
30.71	0	1	2.4297e-239	0	1.20506e-314	0	2.4297e-239	1
30.73	0	1	7.81401e-240	0	8.77767e-316	0	7.81401e-240	1
30.74	0	1	4.42941e-240	0	2.36481e-316	0	4.42941e-240	1
30.76	0	1	1.42204e-240	0	1.7104e-317	0	1.42204e-240	1
30.77	0	1	8.05386e-241	0	4.59148e-318	0	8.05386e-241	1
30.79	0	1	2.58114e-241	0	3.29147e-319	0	2.58114e-241	1
30.81	0	1	8.26257e-242	0	2.34385e-320	0	8.26257e-242	1
30.82	0	1	4.6728e-242	0	5.85962e-321	0	4.6728e-242	1
30.84	0	1	1.49322e-242	0	0	0	1.49322e-242	1
30.85	0	1	8.43738e-243	0	0	0	8.43738e-243	1
30.87	0	1	2.69152e-243	0	0	0	2.69152e-243	1
30.88	0	1	1.51951e-243	0	0	0	1.51951e-243	1
30.9	0	1	4.83877e-244	0	0	0	4.83877e-244	1
30.92	0	1	1.53909e-244	0	0	0	1.53909e-244	1
30.93	0	1	8.67636e-245	0	0	0	8.67636e-245	1
30.95	0	1	2.75492e-245	0	0	0	2.75492e-245	1
30.96	0	1	1.55169e-245	0	0	0	1.55169e-245	1
30.98	1	1	4.91834e-246	0	0	0	4.91834e-246	1
31	0	1	1.55714e-246	0	0	0	1.55714e-246	1
31.01	0	1	8.75777e-247	0	0	0	8.75777e-247	1
31.03	0	1	2.76787e-247	0	0	0	2.76787e-247	1
31.04	0	1	1.55537e-247	0	0	0	1.55537e-247	1
31.06	0	1	4.90714e-248	0	0	0	4.90714e-248	1
31.07	0	1	2.75509e-248	0	0	0	2.75509e-248	1
31.09	0	1	8.67711e-249	0	0	0	8.67711e-249	1
31.11	0	1	2.72966e-249	0	0	0	2.72966e-249	1
31.12	0	1	1.53034e-249	0	0	0	1.53034e-249	1
31.14	0	1	4.80578e-250	0	0	0	4.80578e-250	1
31.15	0	1	2.69192e-250	0	0	0	2.69192e-250	1
31.17	0	1	8.43884e-251	0	0	0	8.43884e-251	1
31.18	0	1	4.72284e-251	0	0	0	4.72284e-251	1
31.2	1	1	1.47797e-251	0	0	0	1.47797e-251	1
31.22	0	1	4.61982e-252	0	0	0	4.61982e-252	1
31.23	0	1	2.58175e-252	0	0	0	2.58175e-252	1
31.25	0	1	8.05594e-253	0	0	0	8.05594e-253	1
31.26	0	1	4.49809e-253	0	0	0	4.49809e-253	1
31.28	0	1	1.40111e-253	0	0	0	1.40111e-253	1
31.3	0	1	4.35925e-254	0	0	0	4.35925e-254	1
31.31	0	1	2.43048e-254	0	0	0	2.43048e-254	1
31.33	0	1	7.54876e-255	0	0	0	7.54876e-255	1
31.34	0	1	4.20512e-255	0	0	0	4.20512e-255	1
31.36	0	1	1.30378e-255	0	0	0	1.30378e-255	1
31.37	0	1	7.25651e-256	0	0	0	7.25651e-256	1
31.39	0	1	2.24593e-256	0	0	0	2.24593e-256	1
31.41	0	1	6.94322e-257	0	0	0	6.94322e-257	1
31.42	0	1	3.85882e-257	0	0	0	3.85882e-257	1
31.44	0	1	1.19086e-257	0	0	0	1.19086e-257	1
31.45	0	1	6.61266e-258	0	0	0	6.61266e-258	1
31.47	0	1	2.03717e-258	0	0	0	2.03717e-258	1
31.49	0	1	6.26863e-259	0	0	0	6.26863e-259	1
31.5	0	1	3.47581e-259	0	0	0	3.47581e-259	1
31.52	0	1	1.06769e-259	0	0	0	1.06769e-259	1
31.53	0	1	5.91494e-260	0	0	0	5.91494e-260	1
31.55	0	1	1.81377e-260	0	0	0	1.81377e-260	1
31.56	0	1	1.00394e-260	0	0	0	1.00394e-260	1
31.58	0	1	3.07315e-261	0	0	0	3.07315e-261	1
31.6	0	1	9.39625e-262	0	0	0	9.39625e-262	1
31.61	1	1	5.19339e-262	0	0	0	5.19339e-262	1
31.63	0	1	1.58513e-262	0	0	0	1.58513e-262	1
31.64	0	1	8.7535e-263	0	0	0	8.7535e-263	1
31.66	0	1	2.66709e-263	0	0	0	2.66709e-263	1
31.68	0	1	8.1169e-264	0	0	0	8.1169e-264	1
31.69	0	1	4.47586e-264	0	0	0	4.47586e-264	1
31.71	0	1	1.35979e-264	0	0	0	1.35979e-264	1
31.72	0	1	7.49169e-265	0	0	0	7.49169e-265	1
31.74	0	1	2.27205e-265	0	0	0	2.27205e-265	1
31.75	0	1	1.25068e-265	0	0	0	1.25068e-265	1
31.77	0	1	3.78642e-266	0	0	0	3.78642e-266	1
31.79	0	1	1.145e-266	0	0	0	1.145e-266	1
31.8	0	1	6.29368e-267	0	0	0	6.29368e-267	1
31.82	0	1	1.89987e-267	0	0	0	1.89987e-267	1
31.83	0	1	1.04338e-267	0	0	0	1.04338e-267	1
31.85	1	1	3.14418e-268	0	0	0	3.14418e-268	1
31.87	0	1	9.46378e-269	0	0	0	9.46378e-269	1
31.88	0	1	5.18985e-269	0	0	0	5.18985e-269	1
31.9	0	1	1.55939e-269	0	0	0	1.55939e-269	1
31.91	0	1	8.54411e-270	0	0	0	8.54411e-270	1
31.93	0	1	2.56278e-270	0	0	0	2.56278e-270	1
31.94	0	1	1.40295e-270	0	0	0	1.40295e-270	1
31.96	0	1	4.20079e-271	0	0	0	4.20079e-271	1
31.98	0	1	1.25636e-271	0	0	0	1.25636e-271	1
31.99	0	1	6.86776e-272	0	0	0	6.86776e-272	1
32.01	0	1	2.05041e-272	0	0	0	2.05041e-272	1
32.02	0	1	1.11986e-272	0	0	0	1.11986e-272	1
32.04	0	1	3.33759e-273	0	0	0	3.33759e-273	1
32.06	0	1	9.93566e-274	0	0	0	9.93566e-274	1
32.07	0	1	5.41863e-274	0	0	0	5.41863e-274	1
32.09	1	1	1.61026e-274	0	0	0	1.61026e-274	1
32.1	0	1	8.77427e-275	0	0	0	8.77427e-275	1
32.12	1	1	2.60292e-275	0	0	0	2.60292e-275	1
32.13	0	1	1.41709e-275	0	0	0	1.41709e-275	1
32.15	0	1	4.19653e-276	0	0	0	4.19653e-276	1
32.17	0	1	1.2413e-276	0	0	0	1.2413e-276	1
32.18	0	1	6.74813e-277	0	0	0	6.74813e-277	1
32.2	0	1	1.99258e-277	0	0	0	1.99258e-277	1
32.21	0	1	1.08228e-277	0	0	0	1.08228e-277	1
32.23	0	1	3.19019e-278	0	0	0	3.19019e-278	1
32.24	0	1	1.73127e-278	0	0	0	1.73127e-278	1
32.26	0	1	5.09427e-279	0	0	0	5.09427e-279	1
32.28	0	1	1.49725e-279	0	0	0	1.49725e-279	1
32.29	0	1	8.11357e-280	0	0	0	8.11357e-280	1
32.31	0	1	2.3805e-280	0	0	0	2.3805e-280	1
32.32	0	1	1.28886e-280	0	0	0	1.28886e-280	1
32.34	0	1	3.77491e-281	0	0	0	3.77491e-281	1
32.36	0	1	1.10433e-281	0	0	0	1.10433e-281	1
32.37	0	1	5.97047e-282	0	0	0	5.97047e-282	1
32.39	0	1	1.7436e-282	0	0	0	1.7436e-282	1
32.4	0	1	9.41837e-283	0	0	0	9.41837e-283	1
32.42	0	1	2.74572e-283	0	0	0	2.74572e-283	1
32.43	-1	1	1.48186e-283	0	0	0	1.48186e-283	1
