# exported by fityk 0.8.7
#12-X:x	12-X:y	12-X:s	12-X:F(x)	12-X:%_1(x)	12-X:%_2(x)	12-X:%_4(x)	12-X:%_6(x)	12-X:a
23.56	0	1	5.92659e-125	0	5.23006e-312	5.92659e-125	6.71529e-319	1
23.57	1	1	3.05732e-125	0	1.40251e-312	3.05732e-125	2.41796e-319	1
23.59	1	1	8.11763e-126	0	1.00495e-313	8.11763e-126	3.10817e-320	1
23.61	1	1	2.14886e-126	0	7.16648e-315	2.14886e-126	3.97723e-321	1
23.62	0	1	1.10435e-126	0	1.91033e-315	1.10435e-126	1.44761e-321	1
23.64	1	1	2.91021e-127	0	1.35253e-316	2.91021e-127	0	1
23.65	0	1	1.49225e-127	0	3.59248e-317	1.49225e-127	0	1
23.67	1	1	3.91465e-128	0	2.52407e-318	3.91465e-128	0	1
23.69	1	1	1.02385e-128	0	1.76372e-319	1.02385e-128	0	1
23.7	0	1	5.23018e-129	0	4.31122e-320	5.23018e-129	0	1
23.72	0	1	1.36175e-129	0	0	1.36175e-129	0	1
23.73	0	1	6.94056e-130	0	0	6.94056e-130	0	1
23.75	1	1	1.79891e-130	0	0	1.79891e-130	0	1
23.76	0	1	9.14802e-131	0	0	9.14802e-131	0	1
23.78	1	1	2.36036e-131	0	0	2.36036e-131	0	1
23.8	0	1	6.07185e-132	0	0	6.07185e-132	0	1
23.81	0	1	3.0761e-132	0	0	3.0761e-132	0	1
23.83	0	1	7.87734e-133	0	0	7.87734e-133	0	1
23.84	0	1	3.98179e-133	0	0	3.98179e-133	0	1
23.86	1	1	1.01506e-133	0	0	1.01506e-133	0	1
23.88	2	1.41421	2.57987e-134	0	0	2.57987e-134	0	1
23.89	2	1.41421	1.29915e-134	0	0	1.29915e-134	0	1
23.91	3	1.73205	3.28702e-135	0	0	3.28702e-135	0	1
23.92	1	1	1.65151e-135	0	0	1.65151e-135	0	1
23.94	0	1	4.15968e-136	0	0	4.15968e-136	0	1
23.95	1	1	2.08525e-136	0	0	2.08525e-136	0	1
23.97	0	1	5.22844e-137	0	0	5.22844e-137	0	1
23.99	4	2	1.307e-137	0	0	1.307e-137	0	1
24	0	1	6.52737e-138	0	0	6.52737e-138	0	1
24.02	0	1	1.62435e-138	0	0	1.62435e-138	0	1
24.03	0	1	8.09392e-139	0	0	8.09392e-139	0	1
24.05	3	1.73205	2.0051e-139	0	0	2.0051e-139	0	1
24.07	0	1	4.95227e-140	0	0	4.95227e-140	0	1
24.08	1	1	2.45837e-140	0	0	2.45837e-140	0	1
24.1	1	1	6.04438e-141	0	0	6.04438e-141	0	1
24.11	1	1	2.99373e-141	0	0	2.99373e-141	0	1
24.13	1	1	7.32746e-142	0	0	7.32746e-142	0	1
24.14	1	1	3.62104e-142	0	0	3.62104e-142	0	1
24.16	2	1.41421	8.82287e-143	0	0	8.82287e-143	0	1
24.18	1	1	2.14327e-143	0	0	2.14327e-143	0	1
24.19	0	1	1.05516e-143	0	0	1.05516e-143	0	1
24.21	1	1	2.55167e-144	0	0	2.55167e-144	0	1
24.22	0	1	1.25339e-144	0	0	1.25339e-144	0	1
24.24	0	1	3.01734e-145	0	0	3.01734e-145	0	1
24.26	2	1.41421	7.24194e-146	0	0	7.24194e-146	0	1
24.27	1	1	3.54388e-146	0	0	3.54388e-146	0	1
24.29	1	1	8.46733e-147	0	0	8.46733e-147	0	1
24.3	0	1	4.13418e-147	0	0	4.13418e-147	0	1
24.32	0	1	9.83313e-148	0	0	9.83313e-148	0	1
24.33	0	1	4.79019e-148	0	0	4.79019e-148	0	1
24.35	0	1	1.13421e-148	0	0	1.13421e-148	0	1
24.37	2	1.41421	2.67745e-149	0	0	2.67745e-149	0	1
24.38	1	1	1.29941e-149	0	0	1.29941e-149	0	1
24.4	0	1	3.0536e-150	0	0	3.0536e-150	0	1
24.41	0	1	1.47861e-150	0	0	1.47861e-150	0	1
24.43	1	1	3.45905e-151	0	0	3.45905e-151	0	1
24.45	1	1	8.0677e-152	0	0	8.0677e-152	0	1
24.46	1	1	3.89185e-152	0	0	3.89185e-152	0	1
24.48	1	1	9.03618e-153	0	0	9.03618e-153	0	1
24.49	0	1	4.34919e-153	0	0	4.34919e-153	0	1
24.51	1	1	1.00525e-153	0	0	1.00525e-153	0	1
24.52	2	1.41421	4.82743e-154	0	0	4.82743e-154	0	1
24.54	1	1	1.11075e-154	0	0	1.11075e-154	0	1
24.56	0	1	2.54807e-155	0	0	2.54807e-155	0	1
24.57	0	1	1.21903e-155	0	0	1.21903e-155	0	1
24.59	0	1	2.78384e-156	0	0	2.78384e-156	0	1
24.6	0	1	1.32883e-156	0	0	1.32883e-156	0	1
24.62	1	1	3.02088e-157	0	0	3.02088e-157	0	1
24.63	0	1	1.43872e-157	0	0	1.43872e-157	0	1
24.65	0	1	3.25594e-158	0	0	3.25594e-158	0	1
24.67	0	1	7.34629e-159	0	0	7.34629e-159	0	1
24.68	0	1	3.48556e-159	0	0	3.48556e-159	0	1
24.7	0	1	7.82891e-160	0	0	7.82891e-160	0	1
24.71	1	1	3.70616e-160	0	0	3.70616e-160	0	1
24.73	1	1	8.28683e-161	0	0	8.28683e-161	0	1
24.75	1	1	1.84733e-161	0	0	1.84733e-161	0	1
24.76	1	1	8.71225e-162	0	0	8.71225e-162	0	1
24.78	1	1	1.9334e-162	0	0	1.9334e-162	0	1
24.79	0	1	9.09759e-163	0	0	9.09759e-163	0	1
24.81	2	1.41421	2.00981e-163	0	0	2.00981e-163	0	1
24.82	1	1	9.43576e-164	0	0	9.43576e-164	0	1
24.84	0	1	2.07511e-164	0	0	2.07511e-164	0	1
24.86	0	1	4.54983e-165	0	0	4.54983e-165	0	1
24.87	2	1.41421	2.12805e-165	0	0	2.12805e-165	0	1
24.89	0	1	4.64486e-166	0	0	4.64486e-166	0	1
24.9	1	1	2.16759e-166	0	0	2.16759e-166	0	1
24.92	0	1	4.70981e-167	0	0	4.70981e-167	0	1
24.94	1	1	1.02028e-167	0	0	1.02028e-167	0	1
24.95	0	1	4.74339e-168	0	0	4.74339e-168	0	1
24.97	1	1	1.02292e-168	0	0	1.02292e-168	0	1
24.98	0	1	4.74492e-169	0	0	4.74492e-169	0	1
25	0	1	1.01864e-169	0	0	1.01864e-169	0	1
25.01	1	1	4.71437e-170	0	0	4.71437e-170	0	1
25.03	1	1	1.00751e-170	0	0	1.00751e-170	0	1
25.05	0	1	2.14668e-171	0	0	2.14668e-171	0	1
25.06	1	1	9.8977e-172	0	0	9.8977e-172	0	1
25.08	2	1.41421	2.09936e-172	0	0	2.09936e-172	0	1
25.09	1	1	9.65769e-173	0	0	9.65769e-173	0	1
25.11	0	1	2.03921e-173	0	0	2.03921e-173	0	1
25.13	3	1.73205	4.29282e-174	0	0	4.29282e-174	0	1
25.14	1	1	1.9674e-174	0	0	1.9674e-174	0	1
25.16	0	1	4.12296e-175	0	0	4.12296e-175	0	1
25.17	0	1	1.88528e-175	0	0	1.88528e-175	0	1
25.19	0	1	3.93304e-176	0	0	3.93304e-176	0	1
25.2	0	1	1.79438e-176	0	0	1.79438e-176	0	1
25.22	2	1.41421	3.72651e-177	0	0	3.72651e-177	0	1
25.24	1	1	7.71583e-178	0	0	7.71583e-178	0	1
25.25	1	1	3.50696e-178	0	0	3.50696e-178	0	1
25.27	2	1.41421	7.22848e-179	0	0	7.22848e-179	0	1
25.28	0	1	3.27804e-179	0	0	3.27804e-179	0	1
25.3	2	1.41421	6.72614e-180	0	0	6.72614e-180	0	1
25.32	1	1	1.37597e-180	0	0	1.37597e-180	0	1
25.33	0	1	6.21641e-181	0	0	6.21641e-181	0	1
25.35	3	1.73205	1.26596e-181	0	0	1.26596e-181	0	1
25.36	1	1	5.70646e-182	0	0	5.70646e-182	0	1
25.38	1	1	1.15686e-182	0	0	1.15686e-182	0	1
25.39	0	1	5.20294e-183	0	0	5.20294e-183	0	1
25.41	0	1	1.05003e-183	0	0	1.05003e-183	0	1
25.43	0	1	2.11272e-184	0	0	2.11272e-184	0	1
25.44	0	1	9.46613e-185	0	0	9.46613e-185	0	1
25.46	1	1	1.89606e-185	0	0	1.89606e-185	0	1
25.47	2	1.41421	8.47616e-186	0	0	8.47616e-186	0	1
25.49	0	1	1.69011e-186	0	0	1.69011e-186	0	1
25.51	3	1.73205	3.35984e-187	0	0	3.35984e-187	0	1
25.52	2	1.41421	1.49634e-187	0	0	1.49634e-187	0	1
25.54	0	1	2.96123e-188	0	0	2.96123e-188	0	1
25.55	0	1	1.31584e-188	0	0	1.31584e-188	0	1
25.57	0	1	2.59227e-189	0	0	2.59227e-189	0	1
25.58	0	1	1.14929e-189	0	0	1.14929e-189	0	1
25.6	0	1	2.25394e-190	0	0	2.25394e-190	0	1
25.62	0	1	4.40704e-191	0	0	4.40704e-191	0	1
25.63	0	1	1.94652e-191	0	0	1.94652e-191	0	1
25.65	2	1.41421	3.78878e-192	0	0	3.78878e-192	0	1
25.66	0	1	1.66966e-192	0	0	1.66966e-192	0	1
25.68	0	1	3.23523e-193	0	0	3.23523e-193	0	1
25.69	0	1	1.4225e-193	0	0	1.4225e-193	0	1
25.71	0	1	2.74389e-194	0	0	2.74389e-194	0	1
25.73	1	1	5.2768e-195	0	0	5.2768e-195	0	1
25.74	0	1	2.31144e-195	0	0	2.31144e-195	0	1
25.76	3	1.73205	4.42509e-196	0	0	4.42509e-196	0	1
25.77	0	1	1.93398e-196	0	0	1.93398e-196	0	1
25.79	0	1	3.68577e-197	0	0	3.68577e-197	0	1
25.81	2	1.41421	7.00318e-198	0	0	7.00318e-198	0	1
25.82	1	1	3.04922e-198	0	0	3.04922e-198	0	1
25.84	0	1	5.76755e-199	0	0	5.76755e-199	0	1
25.85	0	1	2.50555e-199	0	0	2.50555e-199	0	1
25.87	0	1	4.71783e-200	0	0	4.71783e-200	0	1
25.88	0	1	2.04489e-200	0	0	2.04489e-200	0	1
25.9	0	1	3.83307e-201	0	0	3.83307e-201	0	1
25.92	1	1	7.16331e-202	0	0	7.16331e-202	0	1
25.93	0	1	3.09319e-202	0	0	3.09319e-202	0	1
25.95	0	1	5.75452e-203	0	0	5.75452e-203	0	1
25.96	0	1	2.47924e-203	0	0	2.47924e-203	0	1
25.98	0	1	4.59154e-204	0	0	4.59154e-204	0	1
26	0	1	8.4779e-205	0	0	8.4779e-205	0	1
26.01	0	1	3.63883e-205	0	0	3.63883e-205	0	1
26.03	0	1	6.68849e-206	0	0	6.68849e-206	0	1
26.04	0	1	2.86431e-206	0	0	2.86431e-206	0	1
26.06	1	1	5.2411e-207	0	0	5.2411e-207	0	1
26.07	0	1	2.23941e-207	0	0	2.23941e-207	0	1
26.09	0	1	4.07916e-208	0	0	4.07916e-208	0	1
26.11	1	1	7.40799e-209	0	0	7.40799e-209	0	1
26.12	0	1	3.15336e-209	0	0	3.15336e-209	0	1
26.14	0	1	5.70085e-210	0	0	5.70085e-210	0	1
26.15	0	1	2.4212e-210	0	0	2.4212e-210	0	1
26.17	2	1.41421	4.35746e-211	0	0	4.35746e-211	0	1
26.19	1	1	7.81853e-212	0	0	7.81853e-212	0	1
26.2	0	1	3.30812e-212	0	0	3.30812e-212	0	1
26.22	1	1	5.90894e-213	0	0	5.90894e-213	0	1
26.23	0	1	2.49449e-213	0	0	2.49449e-213	0	1
26.25	0	1	4.43555e-214	0	0	4.43555e-214	0	1
26.26	1	1	1.86827e-214	0	0	1.86827e-214	0	1
26.28	0	1	3.30704e-215	0	0	3.30704e-215	0	1
26.3	0	1	5.83622e-216	0	0	5.83622e-216	0	1
26.31	1	1	2.44899e-216	0	0	2.44899e-216	0	1
26.33	0	1	4.30244e-217	0	0	4.30244e-217	0	1
26.34	0	1	1.80131e-217	0	0	1.80131e-217	0	1
26.36	2	1.41421	3.1503e-218	0	0	3.1503e-218	0	1
26.38	0	1	5.49296e-219	0	0	5.49296e-219	0	1
26.39	1	1	2.2911e-219	0	0	2.2911e-219	0	1
26.41	0	1	3.97681e-220	0	0	3.97681e-220	0	1
26.42	1	1	1.65497e-220	0	0	1.65497e-220	0	1
26.44	0	1	2.85967e-221	0	0	2.85967e-221	0	1
26.45	0	1	1.18738e-221	0	0	1.18738e-221	0	1
26.47	0	1	2.04246e-222	0	0	2.04246e-222	0	1
26.49	1	1	3.50273e-223	0	0	3.50273e-223	0	1
26.5	0	1	1.44892e-223	0	0	1.44892e-223	0	1
26.52	0	1	2.47363e-224	0	0	2.47363e-224	0	1
26.53	1	1	1.02091e-224	0	0	1.02091e-224	0	1
26.55	0	1	1.73506e-225	0	0	1.73506e-225	0	1
26.57	0	1	2.9399e-226	0	0	2.9399e-226	0	1
26.58	1	1	1.20879e-226	0	0	1.20879e-226	0	1
26.6	0	1	2.03894e-227	0	0	2.03894e-227	0	1
26.61	0	1	8.3645e-228	0	0	8.3645e-228	0	1
26.63	0	1	1.40453e-228	0	0	1.40453e-228	0	1
26.64	0	1	5.74889e-229	0	0	5.74889e-229	0	1
26.66	0	1	9.6097e-230	0	0	9.6097e-230	0	1
26.68	1	1	1.6015e-230	0	0	1.6015e-230	0	1
26.69	1	1	6.53047e-231	0	0	6.53047e-231	0	1
26.71	0	1	1.08342e-231	0	0	1.08342e-231	0	1
26.72	2	1.41421	4.40791e-232	0	0	4.40791e-232	0	1
26.74	0	1	7.27985e-233	0	0	7.27985e-233	0	1
26.75	1	1	2.95513e-233	0	0	2.95513e-233	0	1
26.77	1	1	4.85849e-234	0	0	4.85849e-234	0	1
26.79	0	1	7.96375e-235	0	0	7.96375e-235	0	1
26.8	1	1	3.22059e-235	0	0	3.22059e-235	0	1
26.82	0	1	5.25518e-236	0	0	5.25518e-236	0	1
26.83	0	1	2.12042e-236	0	0	2.12042e-236	0	1
26.85	0	1	3.44438e-237	0	0	3.44438e-237	0	1
26.87	0	1	5.57816e-238	0	0	5.57816e-238	0	1
26.88	0	1	2.24228e-238	0	0	2.24228e-238	0	1
26.9	0	1	3.61498e-239	0	0	3.61498e-239	0	1
26.91	0	1	1.44985e-239	0	0	1.44985e-239	0	1
26.93	1	1	2.32688e-240	0	0	2.32688e-240	0	1
26.94	1	1	9.31127e-241	0	0	9.31127e-241	0	1
26.96	0	1	1.48764e-241	0	0	1.48764e-241	0	1
26.98	0	1	2.3696e-242	0	0	2.3696e-242	0	1
26.99	0	1	9.44658e-243	0	0	9.44658e-243	0	1
27.01	1	1	1.49792e-243	0	0	1.49792e-243	0	1
27.02	0	1	5.95808e-244	0	0	5.95808e-244	0	1
27.04	0	1	9.40497e-245	0	0	9.40497e-245	0	1
27.06	2	1.41421	1.48013e-245	0	0	1.48013e-245	0	1
27.07	0	1	5.86515e-246	0	0	5.86515e-246	0	1
27.09	0	1	9.18877e-247	0	0	9.18877e-247	0	1
27.1	1	1	3.63292e-247	0	0	3.63292e-247	0	1
27.12	1	1	5.66591e-248	0	0	5.66591e-248	0	1
27.13	1	1	2.23505e-248	0	0	2.23505e-248	0	1
27.15	0	1	3.47006e-249	0	0	3.47006e-249	0	1
27.17	0	1	5.37129e-250	0	0	5.37129e-250	0	1
27.18	0	1	2.11085e-250	0	0	2.11085e-250	0	1
27.2	0	1	3.25264e-251	0	0	3.25264e-251	0	1
27.21	1	1	1.27536e-251	0	0	1.27536e-251	0	1
27.23	0	1	1.95635e-252	0	0	1.95635e-252	0	1
27.25	0	1	2.99193e-253	0	0	2.99193e-253	0	1
27.26	1	1	1.16873e-253	0	0	1.16873e-253	0	1
27.28	0	1	1.77932e-254	0	0	1.77932e-254	0	1
27.29	0	1	6.93479e-255	0	0	6.93479e-255	0	1
27.31	0	1	1.05102e-255	0	0	1.05102e-255	0	1
27.32	1	1	4.08703e-256	0	0	4.08703e-256	0	1
27.34	1	1	6.16625e-257	0	0	6.16625e-257	0	1
27.36	0	1	9.27524e-258	0	0	9.27524e-258	0	1
27.37	0	1	3.59324e-258	0	0	3.59324e-258	0	1
27.39	1	1	5.38054e-259	0	0	5.38054e-259	0	1
27.4	0	1	2.07972e-259	0	0	2.07972e-259	0	1
27.42	0	1	3.10014e-260	0	0	3.10014e-260	0	1
27.44	1	1	4.60732e-261	0	0	4.60732e-261	0	1
27.45	0	1	1.77415e-261	0	0	1.77415e-261	0	1
27.47	0	1	2.62479e-262	0	0	2.62479e-262	0	1
27.48	0	1	1.00845e-262	0	0	1.00845e-262	0	1
27.5	3	1.73205	1.48523e-263	0	0	1.48523e-263	0	1
27.51	0	1	5.69343e-264	0	0	5.69343e-264	0	1
27.53	1	1	8.34736e-265	0	0	8.34736e-265	0	1
27.55	0	1	1.22016e-265	0	0	1.22016e-265	0	1
27.56	0	1	4.6597e-266	0	0	4.6597e-266	0	1
27.58	0	1	6.78049e-267	0	0	6.78049e-267	0	1
27.59	0	1	2.58358e-267	0	0	2.58358e-267	0	1
27.61	1	1	3.74249e-268	0	0	3.74249e-268	0	1
27.63	0	1	5.40493e-269	0	0	5.40493e-269	0	1
27.64	0	1	2.0517e-269	0	0	2.0517e-269	0	1
27.66	0	1	2.94971e-270	0	0	2.94971e-270	0	1
27.67	0	1	1.11718e-270	0	0	1.11718e-270	0	1
27.69	0	1	1.59891e-271	0	0	1.59891e-271	0	1
27.7	0	1	6.04204e-272	0	0	6.04204e-272	0	1
27.72	1	1	8.60839e-273	0	0	8.60839e-273	0	1
27.74	0	1	1.22279e-273	0	0	1.22279e-273	0	1
27.75	0	1	4.60336e-274	0	0	4.60336e-274	0	1
27.77	0	1	6.50938e-275	0	0	6.50938e-275	0	1
27.78	1	1	2.44502e-275	0	0	2.44502e-275	0	1
27.8	0	1	3.44178e-276	0	0	3.44178e-276	0	1
27.81	0	1	1.28986e-276	0	0	1.28986e-276	0	1
27.83	1	1	1.80751e-277	0	0	1.80751e-277	0	1
27.85	3	1.73205	2.52528e-278	0	0	2.52528e-278	0	1
27.86	0	1	9.42827e-279	0	0	9.42827e-279	0	1
27.88	0	1	1.31128e-279	0	0	1.31128e-279	0	1
27.89	1	1	4.8847e-280	0	0	4.8847e-280	0	1
27.91	0	1	6.76299e-281	0	0	6.76299e-281	0	1
27.93	0	1	9.33535e-282	0	0	9.33535e-282	0	1
27.94	0	1	3.46446e-282	0	0	3.46446e-282	0	1
27.96	0	1	4.76062e-283	0	0	4.76062e-283	0	1
27.97	0	1	1.76273e-283	0	0	1.76273e-283	0	1
27.99	0	1	2.41129e-284	0	0	2.41129e-284	0	1
28	0	1	8.90822e-285	0	0	8.90822e-285	0	1
28.02	0	1	1.21309e-285	0	0	1.21309e-285	0	1
28.04	1	1	1.64696e-286	0	0	1.64696e-286	0	1
28.05	1	1	6.06159e-287	0	0	6.06159e-287	0	1
28.07	0	1	8.19246e-288	0	0	8.19246e-288	0	1
28.08	0	1	3.00841e-288	0	0	3.00841e-288	0	1
28.1	0	1	4.04762e-289	0	0	4.04762e-289	0	1
28.12	0	1	5.42943e-290	0	0	5.42943e-290	0	1
28.13	0	1	1.98628e-290	0	0	1.98628e-290	0	1
28.15	0	1	2.65235e-291	0	0	2.65235e-291	0	1
28.16	0	1	9.68133e-292	0	0	9.68133e-292	0	1
28.18	0	1	1.28695e-292	0	0	1.28695e-292	0	1
28.19	0	1	4.68688e-293	0	0	4.68688e-293	0	1
28.21	0	1	6.20221e-294	0	0	6.20221e-294	0	1
28.23	1	1	8.18277e-295	0	0	8.18277e-295	0	1
28.24	0	1	2.96883e-295	0	0	2.96883e-295	0	1
28.26	0	1	3.8992e-296	0	0	3.8992e-296	0	1
28.27	0	1	1.4115e-296	0	0	1.4115e-296	0	1
28.29	0	1	1.84546e-297	0	0	1.84546e-297	0	1
28.31	0	1	2.40559e-298	0	0	2.40559e-298	0	1
28.32	0	1	8.6754e-299	0	0	8.6754e-299	0	1
28.34	0	1	1.12575e-299	0	0	1.12575e-299	0	1
28.35	0	1	4.05068e-300	0	0	4.05068e-300	0	1
28.37	1	1	5.2326e-301	0	0	5.2326e-301	0	1
28.38	0	1	1.87854e-301	0	0	1.87854e-301	0	1
28.4	0	1	2.41572e-302	0	0	2.41572e-302	0	1
28.42	0	1	3.09715e-303	0	0	3.09715e-303	0	1
28.43	0	1	1.10772e-303	0	0	1.10772e-303	0	1
28.45	0	1	1.41378e-304	0	0	1.41378e-304	0	1
28.46	0	1	5.04507e-305	0	0	5.04507e-305	0	1
28.48	1	1	6.40996e-306	0	0	6.40996e-306	0	1
28.5	0	1	8.1196e-307	0	0	8.1196e-307	0	1
28.51	0	1	2.88658e-307	0	0	2.88658e-307	0	1
28.53	0	1	3.63998e-308	0	0	3.63998e-308	0	1
28.54	0	1	1.29112e-308	0	0	1.29112e-308	0	1
28.56	0	1	1.62075e-309	0	0	1.62075e-309	0	1
28.57	0	1	5.73591e-310	0	0	5.73591e-310	0	1
28.59	0	1	7.16787e-311	0	0	7.16787e-311	0	1
28.61	0	1	8.93035e-312	0	0	8.93035e-312	0	1
28.62	1	1	3.1486e-312	0	0	3.1486e-312	0	1
28.64	0	1	3.9051e-313	0	0	3.9051e-313	0	1
28.65	0	1	1.37372e-313	0	0	1.37372e-313	0	1
28.67	0	1	1.69609e-314	0	0	1.69609e-314	0	1
28.69	3	1.73205	2.08781e-315	0	0	2.08781e-315	0	1
28.7	2	1.41421	7.3168e-316	0	0	7.3168e-316	0	1
28.72	0	1	8.966e-317	0	0	8.966e-317	0	1
28.73	1	1	3.13504e-317	0	0	3.13504e-317	0	1
28.75	1	1	3.82428e-318	0	0	3.82428e-318	0	1
28.76	0	1	1.33386e-318	0	0	1.33386e-318	0	1
28.78	1	1	1.61999e-319	0	0	1.61999e-319	0	1
28.8	0	1	1.92933e-320	0	0	1.92933e-320	0	1
28.81	1	1	6.55131e-321	0	0	6.55131e-321	0	1
28.83	0	1	7.26276e-322	0	0	7.26276e-322	0	1
28.84	0	1	0	0	0	0	0	1
28.86	0	1	0	0	0	0	0	1
28.88	0	1	0	0	0	0	0	1
28.89	0	1	0	0	0	0	0	1
28.91	0	1	0	0	0	0	0	1
28.92	0	1	0	0	0	0	0	1
28.94	0	1	0	0	0	0	0	1
28.95	1	1	0	0	0	0	0	1
28.97	1	1	0	0	0	0	0	1
28.99	0	1	0	0	0	0	0	1
29	0	1	0	0	0	0	0	1
29.02	0	1	0	0	0	0	0	1
29.03	0	1	0	0	0	0	0	1
29.05	0	1	0	0	0	0	0	1
29.06	0	1	0	0	0	0	0	1
29.08	0	1	0	0	0	0	0	1
29.1	0	1	0	0	0	0	0	1
29.11	0	1	0	0	0	0	0	1
29.13	0	1	0	0	0	0	0	1
29.14	0	1	0	0	0	0	0	1
29.16	1	1	0	0	0	0	0	1
29.18	0	1	0	0	0	0	0	1
29.19	0	1	0	0	0	0	0	1
29.21	1	1	0	0	0	0	0	1
29.22	0	1	0	0	0	0	0	1
29.24	0	1	0	0	0	0	0	1
29.25	1	1	0	0	0	0	0	1
29.27	0	1	0	0	0	0	0	1
29.29	0	1	0	0	0	0	0	1
29.3	0	1	0	0	0	0	0	1
29.32	0	1	0	0	0	0	0	1
29.33	0	1	0	0	0	0	0	1
29.35	0	1	0	0	0	0	0	1
29.37	0	1	0	0	0	0	0	1
29.38	0	1	0	0	0	0	0	1
29.4	0	1	0	0	0	0	0	1
29.41	0	1	0	0	0	0	0	1
29.43	0	1	0	0	0	0	0	1
29.44	0	1	0	0	0	0	0	1
29.46	0	1	0	0	0	0	0	1
29.48	0	1	0	0	0	0	0	1
29.49	0	1	0	0	0	0	0	1
29.51	0	1	0	0	0	0	0	1
29.52	0	1	0	0	0	0	0	1
29.54	0	1	0	0	0	0	0	1
29.56	0	1	0	0	0	0	0	1
29.57	0	1	0	0	0	0	0	1
29.59	0	1	0	0	0	0	0	1
29.6	0	1	0	0	0	0	0	1
29.62	1	1	0	0	0	0	0	1
29.63	0	1	0	0	0	0	0	1
29.65	0	1	0	0	0	0	0	1
29.67	0	1	0	0	0	0	0	1
29.68	0	1	0	0	0	0	0	1
29.7	0	1	0	0	0	0	0	1
29.71	0	1	0	0	0	0	0	1
29.73	0	1	0	0	0	0	0	1
29.75	0	1	0	0	0	0	0	1
29.76	0	1	0	0	0	0	0	1
29.78	1	1	0	0	0	0	0	1
29.79	0	1	0	0	0	0	0	1
29.81	0	1	0	0	0	0	0	1
29.82	0	1	0	0	0	0	0	1
29.84	0	1	0	0	0	0	0	1
29.86	0	1	0	0	0	0	0	1
29.87	0	1	0	0	0	0	0	1
29.89	0	1	0	0	0	0	0	1
29.9	1	1	0	0	0	0	0	1
29.92	0	1	0	0	0	0	0	1
29.94	0	1	0	0	0	0	0	1
29.95	0	1	0	0	0	0	0	1
29.97	0	1	0	0	0	0	0	1
29.98	0	1	0	0	0	0	0	1
30	0	1	0	0	0	0	0	1
30.01	0	1	0	0	0	0	0	1
30.03	0	1	0	0	0	0	0	1
30.05	1	1	0	0	0	0	0	1
30.06	0	1	0	0	0	0	0	1
30.08	0	1	0	0	0	0	0	1
30.09	0	1	0	0	0	0	0	1
30.11	0	1	0	0	0	0	0	1
30.12	1	1	0	0	0	0	0	1
30.14	0	1	0	0	0	0	0	1
30.16	0	1	0	0	0	0	0	1
30.17	1	1	0	0	0	0	0	1
30.19	0	1	0	0	0	0	0	1
30.2	0	1	0	0	0	0	0	1
30.22	0	1	0	0	0	0	0	1
30.24	0	1	0	0	0	0	0	1
30.25	0	1	0	0	0	0	0	1
30.27	0	1	0	0	0	0	0	1
30.28	1	1	0	0	0	0	0	1
30.3	1	1	0	0	0	0	0	1
30.31	0	1	0	0	0	0	0	1
30.33	0	1	0	0	0	0	0	1
30.35	0	1	0	0	0	0	0	1
30.36	0	1	0	0	0	0	0	1
30.38	0	1	0	0	0	0	0	1
30.39	0	1	0	0	0	0	0	1
30.41	0	1	0	0	0	0	0	1
30.43	0	1	0	0	0	0	0	1
30.44	0	1	0	0	0	0	0	1
30.46	0	1	0	0	0	0	0	1
30.47	0	1	0	0	0	0	0	1
30.49	0	1	0	0	0	0	0	1
30.5	0	1	0	0	0	0	0	1
30.52	0	1	0	0	0	0	0	1
30.54	0	1	0	0	0	0	0	1
30.55	0	1	0	0	0	0	0	1
30.57	1	1	0	0	0	0	0	1
30.58	0	1	0	0	0	0	0	1
30.6	0	1	0	0	0	0	0	1
30.62	0	1	0	0	0	0	0	1
30.63	0	1	0	0	0	0	0	1
30.65	0	1	0	0	0	0	0	1
30.66	1	1	0	0	0	0	0	1
30.68	0	1	0	0	0	0	0	1
30.69	0	1	0	0	0	0	0	1
30.71	0	1	0	0	0	0	0	1
30.73	0	1	0	0	0	0	0	1
30.74	0	1	0	0	0	0	0	1
30.76	0	1	0	0	0	0	0	1
30.77	1	1	0	0	0	0	0	1
30.79	1	1	0	0	0	0	0	1
30.81	0	1	0	0	0	0	0	1
30.82	0	1	0	0	0	0	0	1
30.84	0	1	0	0	0	0	0	1
30.85	0	1	0	0	0	0	0	1
30.87	0	1	0	0	0	0	0	1
30.88	0	1	0	0	0	0	0	1
30.9	0	1	0	0	0	0	0	1
30.92	0	1	0	0	0	0	0	1
30.93	0	1	0	0	0	0	0	1
30.95	1	1	0	0	0	0	0	1
30.96	0	1	0	0	0	0	0	1
30.98	0	1	0	0	0	0	0	1
31	0	1	0	0	0	0	0	1
31.01	0	1	0	0	0	0	0	1
31.03	0	1	0	0	0	0	0	1
31.04	0	1	0	0	0	0	0	1
31.06	0	1	0	0	0	0	0	1
31.07	0	1	0	0	0	0	0	1
31.09	0	1	0	0	0	0	0	1
31.11	0	1	0	0	0	0	0	1
31.12	0	1	0	0	0	0	0	1
31.14	0	1	0	0	0	0	0	1
31.15	0	1	0	0	0	0	0	1
31.17	0	1	0	0	0	0	0	1
31.18	0	1	0	0	0	0	0	1
31.2	0	1	0	0	0	0	0	1
31.22	0	1	0	0	0	0	0	1
31.23	0	1	0	0	0	0	0	1
