372 339 0 0.969435 352.627 1.14586e-09 7.86072e-58 353.596 -0.792772
373 320 0 0.974472 352.561 1.22828e-09 8.87245e-58 353.536 -1.87472
374 348 0 0.979533 352.496 1.31651e-09 1.00139e-57 353.475 -0.293504
375 334 0 0.984618 352.43 1.41095e-09 1.13015e-57 353.414 -1.06231
376 318 0 0.989726 352.364 1.51202e-09 1.27541e-57 353.353 -1.98251
377 308 0 0.994859 352.297 1.62019e-09 1.43925e-57 353.292 -2.58075
378 319 0 1.00001 352.231 1.73592e-09 1.62406e-57 353.231 -1.91655
379 318 0 1.0052 352.164 1.85976e-09 1.8325e-57 353.169 -1.97218
380 312 0 1.0104 352.097 1.99224e-09 2.06757e-57 353.107 -2.32724
381 299 0 1.01563 352.03 2.13396e-09 2.33268e-57 353.045 -3.12551
382 331 0 1.02088 351.962 2.28555e-09 2.63165e-57 352.983 -1.2083
383 318 0 1.02616 351.895 2.44768e-09 2.96876e-57 352.921 -1.95826
384 317 0 1.03146 351.827 2.62107e-09 3.34889e-57 352.858 -2.014
385 287 0 1.03679 351.759 2.80648e-09 3.77748e-57 352.795 -3.88378
386 319 0 1.04214 351.69 3.00473e-09 4.26069e-57 352.733 -1.88866
387 288 0 1.04752 351.622 3.21668e-09 4.80546e-57 352.67 -3.81069
388 288 0 1.05292 351.553 3.44327e-09 5.41959e-57 352.606 -3.80696
389 319 0 1.05834 351.485 3.68547e-09 6.11188e-57 352.543 -1.87804
390 298 0 1.0638 351.415 3.94434e-09 6.89223e-57 352.479 -3.1559
391 303 0 1.06927 351.346 4.221e-09 7.77179e-57 352.416 -2.83885
392 303 0 1.07478 351.277 4.51665e-09 8.76313e-57 352.352 -2.83517
393 330 0 1.0803 351.207 4.83256e-09 9.88039e-57 352.287 -1.22688
394 336 0 1.08586 351.137 5.17009e-09 1.11395e-56 352.223 -0.885043
395 309 0 1.09144 351.067 5.53067e-09 1.25584e-56 352.159 -2.45521
396 334 0 1.09704 350.997 5.91586e-09 1.41572e-56 352.094 -0.990057
397 319 0 1.10267 350.926 6.32728e-09 1.59588e-56 352.029 -1.84927
398 284 0 1.10833 350.856 6.76669e-09 1.79886e-56 351.964 -4.03293
399 335 0 1.11401 350.785 7.23594e-09 2.02756e-56 351.899 -0.923285
400 315 0 1.11972 350.714 7.73701e-09 2.2852e-56 351.834 -2.07533
401 319 0 1.12546 350.642 8.27201e-09 2.57545e-56 351.768 -1.83465
402 317 0 1.13122 350.571 8.84319e-09 2.9024e-56 351.702 -1.94907
403 301 0 1.13701 350.499 9.45292e-09 3.27069e-56 351.636 -2.91863
404 314 0 1.14282 350.427 1.01038e-08 3.68551e-56 351.57 -2.12021
405 322 0 1.14866 350.355 1.07984e-08 4.15271e-56 351.504 -1.64419
406 287 0 1.15453 350.283 1.15397e-08 4.6789e-56 351.438 -3.80363
407 312 0 1.16043 350.211 1.23308e-08 5.27147e-56 351.371 -2.22894
408 322 0 1.16635 350.138 1.31749e-08 5.93877e-56 351.304 -1.63306
409 306 0 1.1723 350.065 1.40755e-08 6.69018e-56 351.237 -2.58604
410 301 0 1.17827 349.992 1.50362e-08 7.53626e-56 351.17 -2.89175
411 281 0 1.18428 349.918 1.6061e-08 8.48889e-56 351.103 -4.18198
412 327 0 1.19031 349.845 1.7154e-08 9.56142e-56 351.035 -1.32915
413 322 0 1.19637 349.771 1.83198e-08 1.07689e-55 350.968 -1.6143
