286 309 0 0 29.4171 3.47554e-068 0.00449866 10.1512 1.69285e-111 3.78362e-030 262.483 302.056 0.395016
287 295 0 0 29.083 3.6757e-068 0.00451561 10.201 3.42207e-111 4.15019e-030 262.525 301.813 -0.396674
288 324 0 0 28.7523 3.88735e-068 0.00453262 10.251 6.91105e-111 4.55201e-030 262.566 301.573 1.24592
289 293 0 0 28.4249 4.11116e-068 0.00454969 10.3011 1.39439e-110 4.99245e-030 262.606 301.337 -0.487055
290 345 0 0 28.1009 4.3478e-068 0.00456682 10.3515 2.81065e-110 5.47517e-030 262.647 301.104 2.36328
291 311 0 0 27.7802 4.59802e-068 0.00458401 10.402 5.65998e-110 6.00422e-030 262.688 300.874 0.57417
292 310 0 0 27.4628 4.86259e-068 0.00460126 10.4528 1.13869e-109 6.58399e-030 262.728 300.648 0.531156
293 294 0 0 27.1486 5.14233e-068 0.00461857 10.5037 2.28868e-109 7.21933e-030 262.768 300.425 -0.374711
294 301 0 0 26.8377 5.43811e-068 0.00463595 10.5548 4.59564e-109 7.9155e-030 262.808 300.205 0.045816
295 287 0 0 26.53 5.75085e-068 0.00465338 10.6061 9.21917e-109 8.6783e-030 262.848 299.989 -0.766687
296 315 0 0 26.2254 6.08152e-068 0.00467088 10.6576 1.84766e-108 9.51405e-030 262.887 299.775 0.857828
297 299 0 0 25.9239 6.43113e-068 0.00468844 10.7093 3.69945e-108 1.04297e-029 262.927 299.565 -0.0326628
298 310 0 0 25.6256 6.80078e-068 0.00470606 10.7612 7.40009e-108 1.14327e-029 262.966 299.358 0.604445
299 315 0 0 25.3304 7.1916e-068 0.00472375 10.8133 1.47884e-107 1.25315e-029 263.005 299.154 0.892843
300 302 0 0 25.0382 7.6048e-068 0.0047415 10.8656 2.9525e-107 1.37351e-029 263.044 298.953 0.175355
301 315 0 0 24.749 8.04167e-068 0.0047593 10.918 5.88901e-107 1.50534e-029 263.083 298.755 0.915316
302 299 0 0 24.4629 8.50354e-068 0.00477718 10.9707 1.17349e-106 1.64972e-029 263.122 298.56 0.0254535
303 322 0 0 24.1797 8.99186e-068 0.00479511 11.0236 2.33616e-106 1.80785e-029 263.16 298.368 1.31696
304 293 0 0 23.8995 9.50813e-068 0.00481311 11.0766 4.64631e-106 1.98101e-029 263.198 298.179 -0.302565
305 286 0 0 23.6221 1.00539e-067 0.00483118 11.1299 9.23208e-106 2.17064e-029 263.236 297.993 -0.709167
306 297 0 0 23.3477 1.0631e-067 0.0048493 11.1833 1.83263e-105 2.37828e-029 263.274 297.81 -0.0470041
307 325 0 0 23.0762 1.1241e-067 0.00486749 11.237 3.63442e-105 2.60562e-029 263.312 297.63 1.51822
308 295 0 0 22.8075 1.18859e-067 0.00488575 11.2908 7.20078e-105 2.85453e-029 263.349 297.453 -0.142797
309 290 0 0 22.5416 1.25677e-067 0.00490407 11.3449 1.42531e-104 3.12703e-029 263.387 297.278 -0.427389
310 284 0 0 22.2785 1.32885e-067 0.00492245 11.3991 2.81852e-104 3.42534e-029 263.424 297.107 -0.77773
311 312 0 0 22.0182 1.40505e-067 0.0049409 11.4536 5.56826e-104 3.75189e-029 263.461 296.938 0.852735
312 306 0 0 21.7606 1.4856e-067 0.00495942 11.5082 1.09901e-103 4.10933e-029 263.498 296.772 0.527551
313 302 0 0 21.5058 1.57076e-067 0.004978 11.563 2.16705e-103 4.50055e-029 263.535 296.608 0.310257
314 329 0 0 21.2536 1.66078e-067 0.00499664 11.6181 4.26895e-103 4.92873e-029 263.571 296.448 1.79467
315 321 0 0 21.0041 1.75594e-067 0.00501535 11.6733 8.40149e-103 5.39733e-029 263.607 296.29 1.37919
316 289 0 0 20.7572 1.85654e-067 0.00503413 11.7287 1.65187e-102 5.91014e-029 263.644 296.135 -0.419679
317 285 0 0 20.513 1.96288e-067 0.00505297 11.7844 3.24476e-102 6.47128e-029 263.68 295.982 -0.650514
318 282 0 0 20.2713 2.07529e-067 0.00507188 11.8402 6.36754e-102 7.08528e-029 263.715 295.832 -0.823681
319 274 0 0 20.0323 2.19412e-067 0.00509086 11.8963 1.24838e-101 7.75709e-029 263.751 295.685 -1.31001
320 338 0 0 19.7957 2.31973e-067 0.0051099 11.9525 2.44514e-101 8.49209e-029 263.786 295.54 2.30953
321 300 0 0 19.5617 2.4525e-067 0.00512901 12.009 4.78461e-101 9.29618e-029 263.822 295.398 0.265725
322 294 0 0 19.3302 2.59285e-067 0.00514819 12.0656 9.3535e-101 1.01758e-028 263.857 295.258 -0.0733556
323 278 0 0 19.1012 2.7412e-067 0.00516744 12.1225 1.82678e-100 1.1138e-028 263.892 295.121 -1.02682
