# exported by fityk 0.8.7
#13-X:x	13-X:y	13-X:s	13-X:F(x)	13-X:%_1(x)	13-X:%_2(x)	13-X:%_3(x)	13-X:%_4(x)	13-X:%_6(x)	13-X:a
17.42	7	2.64575	3.4913	1.02916e-299	1.49287e-017	1.2526e-149	5.62759e-258	3.4913	1
17.44	1	1	2.96163	5.35975e-301	7.37489e-018	4.17469e-150	3.41335e-259	2.96163	1
17.45	6	2.44949	2.72312	1.22027e-301	5.17275e-018	2.40851e-150	8.38575e-260	2.72312	1
17.47	2	1.41421	2.2944	6.29558e-303	2.53428e-018	8.00628e-151	5.03647e-261	2.2944	1
17.48	5	2.23607	2.1025	1.42661e-303	1.7702e-018	4.61307e-151	1.23126e-261	2.1025	1
17.5	1	1	1.75953	7.29124e-305	8.60111e-019	1.52948e-151	7.32255e-263	1.75953	1
17.52	2	1.41421	1.46588	3.70319e-306	4.15612e-019	5.06228e-152	4.32638e-264	1.46588	1
17.53	2	1.41421	1.33571	8.32613e-307	2.88307e-019	2.91048e-152	1.04903e-264	1.33571	1
17.55	6	2.44949	1.10528	4.18924e-308	1.38162e-019	9.60811e-153	6.1373e-266	1.10528	1
17.56	6	2.44949	1.00373	9.37477e-309	9.54457e-020	5.51687e-153	1.48082e-266	1.00373	1
17.58	3	1.73205	0.824968	4.67272e-310	4.53618e-020	1.81651e-153	8.57866e-268	0.824968	1
17.59	1	1	0.74664	1.04077e-310	3.12074e-020	1.04166e-153	2.05972e-268	0.74664	1
17.61	3	1.73205	0.609522	5.13901e-312	1.47093e-020	3.42092e-154	1.18155e-269	0.609522	1
17.63	5	2.23607	0.495344	2.52164e-313	6.89491e-021	1.12152e-154	6.73357e-271	0.495344	1
17.64	2	1.41421	0.44579	5.57269e-314	4.71082e-021	6.41736e-155	1.60352e-271	0.44579	1
17.66	8	2.82843	0.359837	2.70886e-315	2.18994e-021	2.09842e-155	9.04887e-273	0.359837	1
17.67	1	1	0.322745	5.95834e-316	1.49005e-021	1.19916e-155	2.1443e-273	0.322745	1
17.69	2	1.41421	0.258758	2.86898e-317	6.86968e-022	3.91096e-156	1.19821e-274	0.258758	1
17.71	2	1.41421	0.206523	1.36993e-318	3.14973e-022	1.27332e-156	6.65168e-276	0.206523	1
17.72	1	1	0.184192	2.99181e-319	2.12834e-022	7.26076e-157	1.56337e-276	0.184192	1
17.74	1	1	0.146017	1.18082e-320	9.67785e-023	2.3578e-157	8.59384e-278	0.146017	1
17.75	2	1.41421	0.129788	0	6.5125e-023	1.34273e-157	2.00993e-278	0.129788	1
17.77	3	1.73205	0.102195	0	2.93687e-023	4.34896e-158	1.09404e-279	0.102195	1
17.78	1	1	0.0905293	0	1.96813e-023	2.47344e-158	2.54619e-280	0.0905293	1
17.8	1	1	0.0708012	0	8.80222e-024	7.99042e-159	1.37236e-281	0.0708012	1
17.82	4	2	0.0551228	0	3.91499e-024	2.57683e-159	7.34849e-283	0.0551228	1
17.83	0	1	0.0485559	0	2.60555e-024	1.46238e-159	1.69627e-283	0.0485559	1
17.85	3	1.73205	0.0375484	0	1.14931e-024	4.7038e-160	8.99394e-285	0.0375484	1
17.86	2	1.41421	0.0329633	0	7.61743e-025	2.666e-160	2.0659e-285	0.0329633	1
17.88	4	2	0.0253186	0	3.33233e-025	8.55301e-161	1.08466e-286	0.0253186	1
17.89	1	1	0.0221518	0	2.19947e-025	4.84135e-161	2.47922e-287	0.0221518	1
17.91	1	1	0.0168996	0	9.5424e-026	1.54916e-161	1.28892e-288	0.0168996	1
17.93	2	1.41421	0.0128346	0	4.11716e-026	4.94851e-162	6.6571e-290	0.0128346	1
17.94	3	1.73205	0.0111661	0	2.69878e-026	2.79499e-162	1.5092e-290	0.0111661	1
17.96	1	1	0.00842303	0	1.1548e-026	8.90492e-163	7.71853e-292	0.00842303	1
17.97	3	1.73205	0.00730325	0	7.5384e-027	5.02311e-163	1.74124e-292	0.00730325	1
17.99	2	1.41421	0.00547194	0	3.19904e-027	1.59622e-163	8.81807e-294	0.00547194	1
18.01	1	1	0.00408137	0	1.35009e-027	5.06362e-164	4.43648e-295	0.00408137	1
18.02	2	1.41421	0.00351887	0	8.75251e-028	2.85012e-164	9.92665e-296	0.00351887	1
18.04	3	1.73205	0.00260691	0	3.66332e-028	9.01785e-165	4.94532e-297	0.00260691	1
18.05	3	1.73205	0.00224002	0	2.36508e-028	5.06921e-165	1.10109e-297	0.00224002	1
18.07	2	1.41421	0.00164829	0	9.81721e-029	1.59975e-165	5.43175e-299	0.00164829	1
18.08	0	1	0.00141153	0	6.31189e-029	8.98101e-166	1.20346e-299	0.00141153	1
18.1	1	1	0.00103165	0	2.59838e-029	2.82688e-166	5.87862e-301	0.00103165	1
18.12	3	1.73205	0.000750607	0	1.06376e-029	8.88255e-167	2.8528e-302	0.000750607	1
18.13	1	1	0.000639172	0	6.79231e-030	4.97589e-167	6.26904e-303	0.000639172	1
18.15	4	2	0.00046191	0	2.75779e-030	1.55945e-167	3.01248e-304	0.00046191	1
18.16	1	1	0.000392006	0	1.75361e-030	8.7245e-168	6.58745e-305	0.000392006	1
18.18	4	2	0.000281378	0	7.06118e-031	2.72718e-168	3.13449e-306	0.000281378	1
18.2	1	1	0.000201061	0	2.82763e-031	8.51008e-169	1.48172e-307	0.000201061	1
18.21	1	1	0.000169673	0	1.78564e-031	4.75075e-169	3.21365e-308	0.000169673	1
18.23	1	1	0.000120423	0	7.09152e-032	1.47861e-169	1.50427e-309	0.000120423	1
18.24	1	1	0.00010128	0	4.45977e-032	8.24361e-170	3.24654e-310	0.00010128	1
18.26	1	1	7.13968e-005	0	1.75654e-032	2.55906e-170	1.50479e-311	7.13968e-005	1
18.27	1	1	5.98441e-005	0	1.1001e-032	1.42489e-170	3.23172e-312	5.98441e-005	1
18.29	1	1	4.19022e-005	0	4.29711e-033	4.41179e-171	1.48325e-313	4.19022e-005	1
18.31	2	1.41421	2.92073e-005	0	1.66925e-033	1.36363e-171	6.7631e-315	2.92073e-005	1
18.32	4	2	2.43435e-005	0	1.03824e-033	7.57629e-172	1.4406e-315	2.43435e-005	1
18.34	7	2.64575	1.68537e-005	0	3.99984e-034	2.33566e-172	6.5043e-317	1.68537e-005	1
18.35	2	1.41421	1.39997e-005	0	2.47751e-034	1.296e-172	1.37862e-317	1.39997e-005	1
18.37	1	1	9.62697e-006	0	9.46594e-035	3.98502e-173	6.16055e-319	9.62697e-006	1
18.39	1	1	6.59024e-006	0	3.59676e-035	1.22322e-173	2.68772e-320	6.59024e-006	1
18.4	3	1.73205	5.44342e-006	0	2.21251e-035	6.77263e-174	5.51377e-321	5.44342e-006	1
18.42	5	2.23607	3.7012e-006	0	8.33745e-036	2.07349e-174	0	3.7012e-006	1
18.43	2	1.41421	3.04679e-006	0	5.10749e-036	1.14655e-174	0	3.04679e-006	1
18.45	2	1.41421	2.05765e-006	0	1.90878e-036	3.50112e-175	0	2.05765e-006	1
18.46	3	1.73205	1.68811e-006	0	1.16448e-036	1.93345e-175	0	1.68811e-006	1
18.48	0	1	1.13237e-006	0	4.31598e-037	5.8887e-176	0	1.13237e-006	1
18.5	4	2	7.56167e-007	0	1.59085e-037	1.79042e-176	0	7.56167e-007	1
18.51	2	1.41421	6.16874e-007	0	9.63837e-038	9.86596e-177	0	6.16874e-007	1
18.53	6	2.44949	4.09151e-007	0	3.52333e-038	2.99189e-177	0	4.09151e-007	1
18.54	0	1	3.32653e-007	0	2.12583e-038	1.64652e-177	0	3.32653e-007	1
18.56	4	2	2.19148e-007	0	7.70688e-039	4.98016e-178	0	2.19148e-007	1
18.58	2	1.41421	1.43722e-007	0	2.77862e-039	1.50373e-178	0	1.43722e-007	1
18.59	1	1	1.16193e-007	0	1.66496e-039	8.25751e-179	0	1.16193e-007	1
18.61	3	1.73205	7.56874e-008	0	5.95328e-040	2.48683e-179	0	7.56874e-008	1
18.62	1	1	6.09833e-008	0	3.55248e-040	1.36383e-179	0	6.09833e-008	1
18.64	2	1.41421	3.94561e-008	0	1.25975e-040	4.09666e-180	0	3.94561e-008	1
18.65	2	1.41421	3.16833e-008	0	7.48616e-041	2.24379e-180	0	3.16833e-008	1
18.67	0	1	2.03607e-008	0	2.63276e-041	6.72234e-181	0	2.03607e-008	1
18.69	6	2.44949	1.30255e-008	0	9.20797e-042	2.01052e-181	0	1.30255e-008	1
18.7	1	1	1.04006e-008	0	5.43426e-042	1.0988e-181	0	1.04006e-008	1
18.72	2	1.41421	6.60875e-009	0	1.88492e-042	3.27776e-182	0	6.60875e-009	1
18.73	4	2	5.25914e-009	0	1.10782e-042	1.78906e-182	0	5.25914e-009	1
18.75	4	2	3.3192e-009	0	3.81086e-043	5.32297e-183	0	3.3192e-009	1
18.77	2	1.41421	2.08542e-009	0	1.3037e-043	1.581e-183	0	2.08542e-009	1
18.78	1	1	1.6502e-009	0	7.60946e-044	8.61069e-184	0	1.6502e-009	1
18.8	0	1	1.0298e-009	0	2.58171e-044	2.55086e-184	0	1.0298e-009	1
18.81	1	1	8.12135e-010	0	1.50067e-044	1.38749e-184	0	8.12135e-010	1
18.83	5	2.23607	5.0339e-010	0	5.0494e-045	4.09967e-185	0	5.0339e-010	1
18.84	2	1.41421	3.95647e-010	0	2.92292e-045	2.22703e-185	0	3.95647e-010	1
18.86	2	1.41421	2.43581e-010	0	9.75377e-046	6.56324e-186	0	2.43581e-010	1
18.88	1	1	1.49286e-010	0	3.23689e-046	1.93089e-186	0	1.49286e-010	1
18.89	1	1	1.16673e-010	0	1.86083e-046	1.04663e-186	0	1.16673e-010	1
18.91	5	2.23607	7.1024e-011	0	6.12437e-047	3.07118e-187	0	7.1024e-011	1
18.92	1	1	5.53206e-011	0	3.50623e-047	1.66257e-187	0	5.53206e-011	1
18.94	3	1.73205	3.34488e-011	0	1.14445e-047	4.86588e-188	0	3.34488e-011	1
18.95	3	1.73205	2.59652e-011	0	6.52491e-048	2.63069e-188	0	2.59652e-011	1
18.97	1	1	1.55935e-011	0	2.11218e-048	7.67933e-189	0	1.55935e-011	1
18.99	3	1.73205	9.32254e-012	0	6.79969e-049	2.23782e-189	0	9.32254e-012	1
19	4	2	7.19606e-012	0	3.85006e-049	1.20724e-189	0	7.19606e-012	1
19.02	1	1	4.27312e-012	0	1.22921e-049	3.50885e-190	0	4.27312e-012	1
19.03	1	1	3.28727e-012	0	6.93113e-050	1.89047e-190	0	3.28727e-012	1
19.05	2	1.41421	1.93885e-012	0	2.19464e-050	5.48041e-191	0	1.93885e-012	1
19.07	2	1.41421	1.1384e-012	0	6.91068e-051	1.58601e-191	0	1.1384e-012	1
19.08	1	1	8.70827e-013	0	3.86991e-051	8.52645e-192	0	8.70827e-013	1
19.1	5	2.23607	5.07855e-013	0	1.20854e-051	2.46111e-192	0	5.07855e-013	1
19.11	4	2	3.87176e-013	0	6.73968e-052	1.32139e-192	0	3.87176e-013	1
19.13	2	1.41421	2.24272e-013	0	2.08737e-052	3.80421e-193	0	2.24272e-013	1
19.14	3	1.73205	1.70401e-013	0	1.15925e-052	2.03986e-193	0	1.70401e-013	1
19.16	1	1	9.80389e-014	0	3.56073e-053	5.85741e-194	0	9.80389e-014	1
19.18	1	1	5.61518e-014	0	1.08767e-053	1.67903e-194	0	5.61518e-014	1
19.19	2	1.41421	4.24239e-014	0	5.999e-054	8.98366e-195	0	4.24239e-014	1
19.21	3	1.73205	2.41343e-014	0	1.81736e-054	2.56849e-195	0	2.41343e-014	1
19.22	4	2	1.81724e-014	0	9.98206e-055	1.37249e-195	0	1.81724e-014	1
19.24	3	1.73205	1.02682e-014	0	2.99904e-055	3.91385e-196	0	1.02682e-014	1
19.26	2	1.41421	5.77586e-015	0	8.96073e-056	1.11416e-196	0	5.77586e-015	1
19.27	3	1.73205	4.32456e-015	0	4.88792e-056	5.94071e-197	0	4.32456e-015	1
19.29	2	1.41421	2.41615e-015	0	1.44839e-056	1.68676e-197	0	2.41615e-015	1
19.3	2	1.41421	1.80293e-015	0	7.86806e-057	8.98212e-198	0	1.80293e-015	1
19.32	3	1.73205	1.0005e-015	0	2.31222e-057	2.5437e-198	0	1.0005e-015	1
19.33	2	1.41421	7.44053e-016	0	1.25087e-057	1.35278e-198	0	7.44053e-016	1
19.35	3	1.73205	4.10112e-016	0	3.64565e-058	3.82106e-199	0	4.10112e-016	1
19.37	1	1	2.25031e-016	0	1.05667e-058	1.07743e-199	0	2.25031e-016	1
19.38	1	1	1.66408e-016	0	5.67701e-059	5.71756e-200	0	1.66408e-016	1
19.4	1	1	9.06928e-017	0	1.63186e-059	1.60801e-200	0	9.06928e-017	1
19.41	3	1.73205	6.684e-017	0	8.73103e-060	8.52205e-201	0	6.684e-017	1
19.43	1	1	3.6182e-017	0	2.48903e-060	2.39052e-201	0	3.6182e-017	1
19.45	1	1	1.94979e-017	0	7.05658e-061	6.69404e-202	0	1.94979e-017	1
19.46	4	2	1.4289e-017	0	3.74953e-061	3.54001e-202	0	1.4289e-017	1
19.48	4	2	7.64814e-018	0	1.05425e-061	9.88717e-203	0	7.64814e-018	1
19.49	4	2	5.58597e-018	0	5.57859e-062	5.22184e-203	0	5.58597e-018	1
19.51	0	1	2.9697e-018	0	1.55557e-062	1.45466e-203	0	2.9697e-018	1
19.52	2	1.41421	2.16164e-018	0	8.19735e-063	7.67273e-204	0	2.16164e-018	1
19.54	3	1.73205	1.14145e-018	0	2.26694e-063	2.13187e-204	0	1.14145e-018	1
19.56	2	1.41421	6.00024e-019	0	6.23456e-064	5.91314e-205	0	6.00024e-019	1
19.57	1	1	4.34299e-019	0	3.26279e-064	3.11218e-205	0	4.34299e-019	1
19.59	4	2	2.26757e-019	0	8.89931e-065	8.60982e-206	0	2.26757e-019	1
19.6	0	1	1.63573e-019	0	4.6381e-065	4.5256e-206	0	1.63573e-019	1
19.62	1	1	8.48283e-020	0	1.25461e-065	1.24876e-206	0	8.48283e-020	1
19.64	4	2	4.37935e-020	0	3.37501e-066	3.43974e-207	0	4.37935e-020	1
19.65	0	1	3.1413e-020	0	1.74686e-066	1.80413e-207	0	3.1413e-020	1
19.67	2	1.41421	1.61079e-020	0	4.66044e-067	4.95664e-208	0	1.61079e-020	1
19.68	1	1	1.15151e-020	0	2.40221e-067	2.59636e-208	0	1.15151e-020	1
19.7	1	1	5.86481e-021	0	6.35594e-068	7.1147e-209	0	5.86481e-021	1
19.71	4	2	4.17842e-021	0	3.2626e-068	3.72194e-209	0	4.17842e-021	1
19.73	2	1.41421	2.11378e-021	0	8.56118e-069	1.01726e-209	0	2.11378e-021	1
19.75	0	1	1.0645e-021	0	2.2341e-069	2.77551e-210	0	1.0645e-021	1
19.76	6	2.44949	7.5414e-022	0	1.13891e-069	1.44882e-210	0	7.5414e-022	1
19.78	4	2	3.77222e-022	0	2.94753e-070	3.94273e-211	0	3.77222e-022	1
19.79	0	1	2.66338e-022	0	1.49638e-070	2.05544e-211	0	2.66338e-022	1
19.81	3	1.73205	1.32324e-022	0	3.84073e-071	5.57903e-212	0	1.32324e-022	1
19.83	2	1.41421	6.54456e-023	0	9.80357e-072	1.51168e-212	0	6.54456e-023	1
19.84	1	1	4.5948e-023	0	4.94276e-072	7.86371e-213	0	4.5948e-023	1
19.86	2	1.41421	2.25719e-023	0	1.25124e-072	2.1252e-213	0	2.25719e-023	1
19.87	3	1.73205	1.57937e-023	0	6.28242e-073	1.10409e-213	0	1.57937e-023	1
19.89	1	1	7.70629e-024	0	1.57724e-073	2.9761e-214	0	7.70629e-024	1
19.9	0	1	5.37391e-024	0	7.8865e-074	1.54414e-214	0	5.37391e-024	1
19.92	0	1	2.60442e-024	0	1.96362e-074	4.15147e-215	0	2.60442e-024	1
19.94	1	1	1.25652e-024	0	4.86216e-075	1.1142e-215	0	1.25652e-024	1
19.95	2	1.41421	8.71293e-025	0	2.41443e-075	5.7685e-216	0	8.71293e-025	1
19.97	1	1	4.17525e-025	0	5.9291e-076	1.54418e-216	0	4.17525e-025	1
19.98	0	1	2.8854e-025	0	2.93208e-076	7.98421e-217	0	2.8854e-025	1
20	1	1	1.37336e-025	0	7.14083e-077	2.13175e-217	0	1.37336e-025	1
20.02	0	1	6.50729e-026	0	1.72951e-077	5.68185e-218	0	6.50729e-026	1
20.03	1	1	4.47171e-026	0	8.49395e-078	2.93146e-218	0	4.47171e-026	1
20.05	3	1.73205	2.1045e-026	0	2.04025e-078	7.79307e-219	0	2.1045e-026	1
20.06	0	1	1.44129e-026	0	9.97863e-079	4.01549e-219	0	1.44129e-026	1
20.08	0	1	6.7373e-027	0	2.37709e-079	1.06472e-219	0	6.7373e-027	1
20.09	1	1	4.59852e-027	0	1.1578e-079	5.47899e-220	0	4.59852e-027	1
20.11	2	1.41421	2.13507e-027	0	2.73532e-080	1.449e-220	0	2.13507e-027	1
20.13	0	1	9.86834e-028	0	6.42665e-081	3.82545e-221	0	9.86834e-028	1
20.14	1	1	6.69769e-028	0	3.10865e-081	1.9643e-221	0	6.69769e-028	1
20.16	1	1	3.0748e-028	0	7.2435e-082	5.17242e-222	0	3.0748e-028	1
20.17	5	2.23607	2.07983e-028	0	3.48929e-082	2.65249e-222	0	2.07983e-028	1
20.19	1	1	9.48372e-029	0	8.0633e-083	6.96646e-223	0	9.48372e-029	1
20.2	2	1.41421	6.39321e-029	0	3.86813e-083	3.56787e-223	0	6.39321e-029	1
20.22	0	1	2.89553e-029	0	8.865e-084	9.34626e-224	0	2.89553e-029	1
20.24	3	1.73205	1.3055e-029	0	2.02049e-084	2.44407e-224	0	1.3055e-029	1
20.25	2	1.41421	8.75119e-030	0	9.62597e-085	1.24902e-224	0	8.75119e-030	1
20.27	0	1	3.919e-030	0	2.17582e-085	3.25776e-225	0	3.919e-030	1
20.28	1	1	2.61815e-030	0	1.03231e-085	1.66269e-225	0	2.61815e-030	1
20.3	1	1	1.16456e-030	0	2.31414e-086	4.32544e-226	0	1.16456e-030	1
20.32	2	1.41421	5.15665e-031	0	5.15904e-087	1.1233e-226	0	5.15665e-031	1
20.33	3	1.73205	3.42559e-031	0	2.43085e-087	5.72069e-227	0	3.42559e-031	1
20.35	2	1.41421	1.50661e-031	0	5.37449e-088	1.48179e-227	0	1.50661e-031	1
20.36	1	1	9.97467e-032	0	2.52189e-088	7.53657e-228	0	9.97467e-032	1
20.38	2	1.41421	4.35735e-032	0	5.52976e-089	1.94708e-228	0	4.35735e-032	1
20.39	1	1	2.87508e-032	0	2.58402e-089	9.89023e-229	0	2.87508e-032	1
20.41	2	1.41421	1.24748e-032	0	5.61923e-090	2.54852e-229	0	1.24748e-032	1
20.43	3	1.73205	5.38835e-033	0	1.21523e-090	6.55566e-230	0	5.38835e-033	1
20.44	6	2.44949	3.53535e-033	0	5.63959e-091	3.32276e-230	0	3.53535e-033	1
20.46	0	1	1.51675e-033	0	1.20956e-091	8.5251e-231	0	1.51675e-033	1
20.47	1	1	9.91789e-034	0	5.59009e-092	4.31536e-231	0	9.91789e-034	1
20.49	3	1.73205	4.2263e-034	0	1.18905e-092	1.10431e-231	0	4.2263e-034	1
20.51	2	1.41421	1.79283e-034	0	2.51525e-093	2.82103e-232	0	1.79283e-034	1
20.52	2	1.41421	1.16572e-034	0	1.15444e-093	1.42491e-232	0	1.16572e-034	1
20.54	2	1.41421	4.91172e-035	0	2.42189e-094	3.63059e-233	0	4.91172e-035	1
20.55	5	2.23607	3.18286e-035	0	1.107e-094	1.83143e-233	0	3.18286e-035	1
20.57	1	1	1.33204e-035	0	2.30319e-095	4.65428e-234	0	1.33204e-035	1
20.58	3	1.73205	8.6026e-036	0	1.04838e-095	2.34477e-234	0	8.6026e-036	1
20.6	4	2	3.57591e-036	0	2.16323e-096	5.9434e-235	0	3.57591e-036	1
20.62	2	1.41421	1.47973e-036	0	4.43902e-097	1.50389e-235	0	1.47973e-036	1
20.63	1	1	9.50268e-037	0	2.00668e-097	7.56004e-236	0	9.50268e-037	1
20.65	3	1.73205	3.90572e-037	0	4.08378e-098	1.90799e-236	0	3.90572e-037	1
20.66	3	1.73205	2.49973e-037	0	1.83846e-098	9.57902e-237	0	2.49973e-037	1
20.68	0	1	1.02049e-037	0	3.71056e-099	2.41127e-237	0	1.02049e-037	1
20.7	3	1.73205	4.14726e-038	0	7.44773e-100	6.05922e-238	0	4.14726e-038	1
20.71	0	1	2.63939e-038	0	3.32979e-100	3.03543e-238	0	2.63939e-038	1
20.73	1	1	1.06541e-038	0	6.6283e-101	7.60788e-239	0	1.06541e-038	1
20.74	0	1	6.75751e-039	0	2.95117e-101	3.8063e-239	0	6.75751e-039	1
20.76	2	1.41421	2.70931e-039	0	5.82613e-102	9.51519e-240	0	2.70931e-039	1
20.77	1	1	1.71261e-039	0	2.58329e-102	4.75436e-240	0	1.71261e-039	1
20.79	5	2.23607	6.82008e-040	0	5.05778e-103	1.18544e-240	0	6.82008e-040	1
20.81	3	1.73205	2.7037e-040	0	9.84796e-104	2.95061e-241	0	2.7037e-040	1
20.82	4	2	1.69945e-040	0	4.3365e-104	1.47111e-241	0	1.69945e-040	1
20.84	3	1.73205	6.69172e-041	0	8.37388e-105	3.65217e-242	0	6.69172e-041	1
20.85	1	1	4.19196e-041	0	3.67215e-105	1.81853e-242	0	4.19196e-041	1
20.87	3	1.73205	1.63948e-041	0	7.03247e-106	4.50296e-243	0	1.63948e-041	1
20.89	2	1.41421	6.38311e-042	0	1.33935e-106	1.11307e-243	0	6.38311e-042	1
20.9	5	2.23607	3.97613e-042	0	5.83297e-107	5.53034e-244	0	3.97613e-042	1
20.92	1	1	1.53761e-042	0	1.10174e-107	1.36347e-244	0	1.53761e-042	1
20.93	1	1	9.54563e-043	0	4.77829e-108	6.76569e-245	0	9.54563e-043	1
20.95	1	1	3.66648e-043	0	8.95078e-109	1.66372e-245	0	3.66648e-043	1
20.96	2	1.41421	2.26849e-043	0	3.86594e-109	8.2448e-246	0	2.26849e-043	1
20.98	2	1.41421	8.65448e-044	0	7.18199e-110	2.02217e-246	0	8.65448e-044	1
21	3	1.73205	3.28689e-044	0	1.32689e-110	4.95113e-247	0	3.28689e-044	1
21.01	2	1.41421	2.02219e-044	0	5.69153e-111	2.4483e-247	0	2.02219e-044	1
21.03	1	1	7.62823e-045	0	1.04284e-111	5.97891e-248	0	7.62823e-045	1
21.04	2	1.41421	4.67724e-045	0	4.45466e-112	2.9527e-248	0	4.67724e-045	1
21.06	3	1.73205	1.75247e-045	0	8.09478e-113	7.19196e-249	0	1.75247e-045	1
21.08	2	1.41421	6.5366e-046	0	1.46284e-113	1.74873e-249	0	6.5366e-046	1
21.09	2	1.41421	3.98535e-046	0	6.20571e-114	8.61746e-250	0	3.98535e-046	1
21.11	2	1.41421	1.47648e-046	0	1.1122e-114	2.08991e-250	0	1.47648e-046	1
21.12	2	1.41421	8.97163e-047	0	4.69871e-115	1.02853e-250	0	8.97163e-047	1
21.14	1	1	3.30134e-047	0	8.35162e-116	2.48793e-251	0	3.30134e-047	1
21.15	4	2	1.99924e-047	0	3.51372e-116	1.22283e-251	0	1.99924e-047	1
21.17	2	1.41421	7.30705e-048	0	6.19383e-117	2.95023e-252	0	7.30705e-048	1
21.19	3	1.73205	2.65864e-048	0	1.0858e-117	7.10548e-253	0	2.65864e-048	1
21.2	1	1	1.60097e-048	0	4.53678e-118	3.48482e-253	0	1.60097e-048	1
21.22	1	1	5.78573e-049	0	7.88753e-119	8.37124e-254	0	5.78573e-049	1
21.23	3	1.73205	3.47225e-049	0	3.28199e-119	4.10027e-254	0	3.47225e-049	1
21.25	0	1	1.24637e-049	0	5.65889e-120	9.82411e-255	0	1.24637e-049	1
21.26	2	1.41421	7.45467e-050	0	2.34492e-120	4.80564e-255	0	7.45467e-050	1
21.28	4	2	2.6578e-050	0	4.0098e-121	1.14843e-255	0	2.6578e-050	1
21.3	3	1.73205	9.43313e-051	0	6.81894e-122	2.73971e-256	0	9.43313e-051	1
21.31	1	1	5.61032e-051	0	2.80617e-122	1.33728e-256	0	5.61032e-051	1
21.33	3	1.73205	1.97779e-051	0	4.7327e-123	3.18195e-257	0	1.97779e-051	1
21.34	0	1	1.1723e-051	0	1.93958e-123	1.55112e-257	0	1.1723e-051	1
21.36	2	1.41421	4.1048e-052	0	3.24416e-124	3.6812e-258	0	4.1048e-052	1
21.38	1	1	1.43081e-052	0	5.39632e-125	8.72127e-259	0	1.43081e-052	1
21.39	4	2	8.4332e-053	0	2.19632e-125	4.24221e-259	0	8.4332e-053	1
21.41	5	2.23607	2.91973e-053	0	3.6232e-126	1.00243e-259	0	2.91973e-053	1
21.42	0	1	1.71507e-053	0	1.46856e-126	4.86971e-260	0	1.71507e-053	1
21.44	1	1	5.89781e-054	0	2.40263e-127	1.14772e-260	0	5.89781e-054	1
21.45	1	1	3.45271e-054	0	9.69807e-128	5.56828e-261	0	3.45271e-054	1
21.47	3	1.73205	1.17931e-054	0	1.57356e-128	1.30896e-261	0	1.17931e-054	1
21.49	1	1	4.0099e-055	0	2.5391e-129	3.07169e-262	0	4.0099e-055	1
21.5	0	1	2.33428e-055	0	1.01784e-129	1.48704e-262	0	2.33428e-055	1
21.52	0	1	7.88348e-056	0	1.62883e-130	3.48053e-263	0	7.88348e-056	1
21.53	2	1.41421	4.57368e-056	0	6.50243e-131	1.68277e-263	0	4.57368e-056	1
21.55	3	1.73205	1.53423e-056	0	1.03199e-131	3.92844e-264	0	1.53423e-056	1
21.57	1	1	5.12336e-057	0	1.62882e-132	9.15508e-265	0	5.12336e-057	1
21.58	1	1	2.95564e-057	0	6.45762e-133	4.41674e-265	0	2.95564e-057	1
21.6	3	1.73205	9.80336e-058	0	1.01082e-133	1.02663e-265	0	9.80336e-058	1
21.61	1	1	5.6364e-058	0	3.99091e-134	4.94641e-266	0	5.6364e-058	1
21.63	0	1	1.85688e-058	0	6.19543e-135	1.14677e-266	0	1.85688e-058	1
21.64	2	1.41421	1.064e-058	0	2.43597e-135	5.51806e-267	0	1.064e-058	1
21.66	1	1	3.48162e-059	0	3.75035e-136	1.27598e-267	0	3.48162e-059	1
21.68	1	1	1.13413e-059	0	5.74212e-137	2.94542e-268	0	1.13413e-059	1
21.69	0	1	6.46199e-060	0	2.24219e-137	1.41422e-268	0	6.46199e-060	1
21.71	2	1.41421	2.09077e-060	0	3.40466e-138	3.25607e-269	0	2.09077e-060	1
21.72	1	1	1.18725e-060	0	1.32396e-138	1.56135e-269	0	1.18725e-060	1
21.74	1	1	3.81539e-061	0	1.99377e-139	3.58548e-270	0	3.81539e-061	1
21.76	1	1	1.22061e-061	0	2.98592e-140	8.21943e-271	0	1.22061e-061	1
21.77	1	1	6.89224e-062	0	1.15313e-140	3.93285e-271	0	6.89224e-062	1
21.79	1	1	2.19007e-062	0	1.7127e-141	8.99236e-272	0	2.19007e-062	1
21.8	2	1.41421	1.23245e-062	0	6.58692e-142	4.29709e-272	0	1.23245e-062	1
21.82	2	1.41421	3.88979e-063	0	9.70253e-143	9.79969e-273	0	3.88979e-063	1
21.83	3	1.73205	2.18157e-063	0	3.71609e-143	4.6768e-273	0	2.18157e-063	1
21.85	4	2	6.83886e-064	0	5.42862e-144	1.0638e-273	0	6.83886e-064	1
21.87	4	2	2.13421e-064	0	7.88667e-145	2.41554e-274	0	2.13421e-064	1
21.88	3	1.73205	1.19023e-064	0	2.99982e-145	1.1503e-274	0	1.19023e-064	1
21.9	3	1.73205	3.68929e-065	0	4.32215e-146	2.60519e-275	0	3.68929e-065	1
21.91	2	1.41421	2.05052e-065	0	1.6372e-146	1.239e-275	0	2.05052e-065	1
21.93	1	1	6.313e-066	0	2.33941e-147	2.79879e-276	0	6.313e-066	1
21.95	1	1	1.93485e-066	0	3.32438e-148	6.31129e-277	0	1.93485e-066	1
21.96	0	1	1.06935e-066	0	1.25059e-148	2.99509e-277	0	1.06935e-066	1
